Header_line;23
location;Drammen - Norway
year_of_construction;1961
floor_area;5273
number_of_users;170
building_category;Sch
energy_label;B
central_heating_system;1
dhw_heat_source;SC,HWH
sh_heat_source;GSHP,EB
ventilation_heat_source;GSHP,EB
snow_melt_heat_source;None
ventilation_types;DCV
night_setback;1
lighting_control;1
timestamp_format;%Y-%m-%dT%H:%M:%S%z
time_zone;Etc/Gmt-1
building_id;6432

;Weather variable;Weather variable;Weather variable;Weather variable;Electricity import;Heat use;Heat production;Heat production
;C;W/m2;m/s;deg;Wh;Wh;Wh;Wh
;Temperature Outdoor;Global Solar Horizontal Radiation;Wind_speed;Wind_dir;Electricity imported ;Space heating = HtRoom + HtVent;Heat from heat pumps;Solar collector heat produced
TimeStamp;Tout;SolGlob;WindSpd;WindDir;ElImp;HtSpace;HtHP;HtSC
2020-02-10T11:00:00+0100;6.24;143.43;7.84;279.99;85000.0;60000.0;100000.0;0.0
2020-02-10T12:00:00+0100;6.29;98.83;6.55;280.6;86000.0;50000.0;0.0;0.0
2020-02-10T13:00:00+0100;6.0;115.09;4.98;271.54;82000.0;50000.0;100000.0;0.0
2020-02-10T14:00:00+0100;5.77;113.49;3.75;269.24;79000.0;50000.0;0.0;0.0
2020-02-10T15:00:00+0100;5.43;64.84;3.13;255.5;74000.0;40000.0;100000.0;0.0
2020-02-10T16:00:00+0100;4.98;13.26;2.64;233.41;58000.0;30000.0;0.0;0.0
2020-02-10T17:00:00+0100;4.78;0.04;2.47;214.72;51000.0;20000.0;0.0;0.0
2020-02-10T18:00:00+0100;4.65;-0.0;3.19;235.74;62000.0;30000.0;0.0;0.0
2020-02-10T19:00:00+0100;4.34;0.0;3.18;241.79;60000.0;30000.0;0.0;0.0
2020-02-10T20:00:00+0100;3.96;0.0;3.15;222.18;44000.0;20000.0;0.0;0.0
2020-02-10T21:00:00+0100;3.69;0.0;2.71;191.48;50000.0;30000.0;100000.0;0.0
2020-02-10T22:00:00+0100;3.1;0.0;2.77;191.79;22000.0;10000.0;0.0;0.0
2020-02-10T23:00:00+0100;2.54;0.0;2.92;195.17;24000.0;20000.0;0.0;0.0
2020-02-11T00:00:00+0100;2.0;0.0;3.61;195.36;19000.0;20000.0;0.0;0.0
2020-02-11T01:00:00+0100;1.48;0.0;3.76;193.43;21000.0;20000.0;0.0;0.0
2020-02-11T02:00:00+0100;0.95;0.0;3.94;206.74;22000.0;20000.0;100000.0;0.0
2020-02-11T03:00:00+0100;0.64;0.0;2.21;202.68;21000.0;20000.0;0.0;0.0
2020-02-11T04:00:00+0100;0.51;0.0;2.1;207.03;27000.0;50000.0;0.0;0.0
2020-02-11T05:00:00+0100;0.59;0.0;2.18;200.85;26000.0;40000.0;100000.0;0.0
2020-02-11T06:00:00+0100;0.66;-0.0;2.51;201.8;59000.0;60000.0;100000.0;0.0
2020-02-11T07:00:00+0100;0.8;0.0;1.19;175.82;89000.0;80000.0;0.0;0.0
2020-02-11T08:00:00+0100;0.82;8.93;1.72;199.7;96000.0;90000.0;100000.0;0.0
2020-02-11T09:00:00+0100;0.85;70.59;1.79;210.62;98000.0;80000.0;100000.0;0.0
2020-02-11T10:00:00+0100;0.94;173.99;1.84;201.34;79000.0;50000.0;0.0;0.0
2020-02-11T11:00:00+0100;2.23;238.04;1.68;193.23;67000.0;30000.0;0.0;5000.0
2020-02-11T12:00:00+0100;3.24;263.95;2.52;190.41;86000.0;50000.0;100000.0;5000.0
2020-02-11T13:00:00+0100;4.29;246.71;1.97;188.71;83000.0;40000.0;0.0;2000.0
2020-02-11T14:00:00+0100;4.91;154.46;2.24;187.96;81000.0;40000.0;100000.0;1000.0
2020-02-11T15:00:00+0100;4.81;113.3;1.86;200.87;76000.0;40000.0;0.0;0.0
2020-02-11T16:00:00+0100;4.12;24.44;1.8;190.59;61000.0;30000.0;0.0;0.0
2020-02-11T17:00:00+0100;3.3;0.0;2.32;207.91;53000.0;20000.0;0.0;0.0
2020-02-11T18:00:00+0100;2.62;0.0;3.5;207.62;52000.0;30000.0;0.0;0.0
2020-02-11T19:00:00+0100;2.42;0.0;4.12;202.51;48000.0;20000.0;100000.0;0.0
2020-02-11T20:00:00+0100;2.09;0.0;3.83;189.27;47000.0;20000.0;0.0;0.0
2020-02-11T21:00:00+0100;2.25;0.0;4.24;185.37;48000.0;20000.0;0.0;0.0
2020-02-11T22:00:00+0100;2.33;0.0;4.65;182.9;31000.0;10000.0;0.0;0.0
2020-02-11T23:00:00+0100;2.06;0.0;3.62;188.23;21000.0;20000.0;0.0;0.0
2020-02-12T00:00:00+0100;2.07;0.0;3.51;184.66;19000.0;10000.0;0.0;0.0
2020-02-12T01:00:00+0100;2.43;0.0;5.03;187.87;21000.0;20000.0;100000.0;0.0
2020-02-12T02:00:00+0100;2.17;0.0;3.93;186.08;21000.0;20000.0;0.0;0.0
2020-02-12T03:00:00+0100;1.63;0.0;4.97;192.37;20000.0;20000.0;0.0;0.0
2020-02-12T04:00:00+0100;1.28;0.0;4.92;195.88;27000.0;40000.0;0.0;0.0
2020-02-12T05:00:00+0100;0.98;0.0;3.57;203.66;27000.0;40000.0;100000.0;0.0
2020-02-12T06:00:00+0100;0.95;-0.0;2.34;247.01;60000.0;60000.0;100000.0;0.0
2020-02-12T07:00:00+0100;0.79;0.0;3.45;254.27;96000.0;100000.0;100000.0;0.0
2020-02-12T08:00:00+0100;1.55;16.88;3.94;291.87;93000.0;80000.0;0.0;0.0
2020-02-12T09:00:00+0100;2.88;93.63;3.27;297.86;91000.0;70000.0;100000.0;0.0
2020-02-12T10:00:00+0100;2.81;185.69;3.23;274.77;73000.0;30000.0;0.0;0.0
2020-02-12T11:00:00+0100;4.03;239.62;2.28;290.71;86000.0;60000.0;100000.0;0.0
2020-02-12T12:00:00+0100;4.14;269.7;3.18;293.9;83000.0;40000.0;0.0;1000.0
2020-02-12T13:00:00+0100;5.0;211.93;2.19;297.95;77000.0;40000.0;0.0;1000.0
2020-02-12T14:00:00+0100;5.47;196.93;0.98;210.89;79000.0;40000.0;100000.0;2000.0
2020-02-12T15:00:00+0100;5.59;99.53;1.71;233.26;67000.0;40000.0;0.0;1000.0
2020-02-12T16:00:00+0100;5.2;30.02;2.02;255.86;60000.0;30000.0;0.0;0.0
2020-02-12T17:00:00+0100;4.39;-0.02;3.19;273.68;49000.0;30000.0;0.0;0.0
2020-02-12T18:00:00+0100;3.55;0.0;4.11;279.28;55000.0;30000.0;100000.0;0.0
2020-02-12T19:00:00+0100;2.36;0.0;3.78;276.26;57000.0;30000.0;0.0;0.0
2020-02-12T20:00:00+0100;1.81;0.0;3.52;278.51;49000.0;20000.0;0.0;0.0
2020-02-12T21:00:00+0100;0.83;0.0;2.23;295.15;47000.0;30000.0;0.0;0.0
2020-02-12T22:00:00+0100;0.16;0.0;2.02;284.98;28000.0;20000.0;100000.0;0.0
2020-02-12T23:00:00+0100;0.11;0.0;2.77;284.18;21000.0;20000.0;0.0;0.0
2020-02-13T00:00:00+0100;0.07;0.0;3.24;289.7;21000.0;10000.0;0.0;0.0
2020-02-13T01:00:00+0100;0.4;0.0;3.99;292.13;20000.0;20000.0;0.0;0.0
2020-02-13T02:00:00+0100;0.2;0.0;3.63;286.13;20000.0;20000.0;0.0;0.0
2020-02-13T03:00:00+0100;-0.36;0.0;4.26;284.1;22000.0;20000.0;100000.0;0.0
2020-02-13T04:00:00+0100;-0.69;0.0;2.8;290.9;27000.0;50000.0;0.0;0.0
2020-02-13T05:00:00+0100;-0.52;0.0;2.16;292.91;25000.0;40000.0;0.0;0.0
2020-02-13T06:00:00+0100;-0.33;-0.0;2.0;289.64;64000.0;70000.0;100000.0;0.0
2020-02-13T07:00:00+0100;-0.19;0.0;2.49;293.51;94000.0;90000.0;100000.0;0.0
2020-02-13T08:00:00+0100;-0.14;24.22;2.6;282.42;102000.0;100000.0;100000.0;0.0
2020-02-13T09:00:00+0100;0.2;113.97;1.45;196.3;77000.0;60000.0;0.0;0.0
2020-02-13T10:00:00+0100;0.21;199.88;2.15;208.61;77000.0;40000.0;100000.0;0.0
2020-02-13T11:00:00+0100;1.02;258.72;2.83;217.01;80000.0;50000.0;0.0;6000.0
2020-02-13T12:00:00+0100;2.17;276.54;1.83;225.71;86000.0;50000.0;100000.0;6000.0
2020-02-13T13:00:00+0100;3.29;262.77;1.05;204.48;85000.0;60000.0;0.0;2000.0
2020-02-13T14:00:00+0100;3.62;208.33;0.81;179.85;79000.0;50000.0;100000.0;5000.0
2020-02-13T15:00:00+0100;3.5;124.69;0.57;146.14;74000.0;40000.0;0.0;1000.0
2020-02-13T16:00:00+0100;3.07;34.44;0.76;245.16;59000.0;40000.0;0.0;0.0
2020-02-13T17:00:00+0100;1.83;0.0;1.41;262.7;54000.0;30000.0;0.0;0.0
2020-02-13T18:00:00+0100;0.29;0.0;1.72;253.65;55000.0;30000.0;100000.0;0.0
2020-02-13T19:00:00+0100;-0.32;0.0;2.01;261.18;52000.0;40000.0;0.0;0.0
2020-02-13T20:00:00+0100;-0.93;0.0;1.74;273.98;50000.0;30000.0;0.0;0.0
2020-02-13T21:00:00+0100;-1.43;0.0;1.81;273.39;50000.0;30000.0;100000.0;0.0
2020-02-13T22:00:00+0100;-1.82;0.0;1.63;281.16;22000.0;20000.0;0.0;0.0
2020-02-13T23:00:00+0100;-1.91;0.0;1.47;285.39;23000.0;20000.0;0.0;0.0
2020-02-14T00:00:00+0100;-1.91;0.0;1.43;288.9;19000.0;20000.0;0.0;0.0
2020-02-14T01:00:00+0100;-1.99;0.0;1.63;281.11;21000.0;20000.0;0.0;0.0
2020-02-14T02:00:00+0100;-2.02;0.0;1.47;280.32;24000.0;20000.0;100000.0;0.0
2020-02-14T03:00:00+0100;-1.98;0.0;1.5;284.78;20000.0;30000.0;0.0;0.0
2020-02-14T04:00:00+0100;-2.24;0.0;1.61;290.31;27000.0;40000.0;0.0;0.0
2020-02-14T05:00:00+0100;-2.42;0.0;1.43;284.31;30000.0;50000.0;100000.0;0.0
2020-02-14T06:00:00+0100;-3.03;-0.0;1.56;280.74;64000.0;60000.0;100000.0;0.0
2020-02-14T07:00:00+0100;-3.53;0.0;1.55;282.52;106000.0;120000.0;100000.0;0.0
2020-02-14T08:00:00+0100;-3.85;28.87;1.36;283.13;114000.0;130000.0;100000.0;0.0
2020-02-14T09:00:00+0100;-4.03;119.1;1.42;274.77;92000.0;90000.0;100000.0;0.0
2020-02-14T10:00:00+0100;-3.24;205.32;1.16;286.33;90000.0;80000.0;0.0;0.0
2020-02-14T11:00:00+0100;-2.45;264.24;0.43;272.27;84000.0;70000.0;100000.0;2000.0
2020-02-14T12:00:00+0100;-1.63;285.63;0.81;154.99;92000.0;80000.0;100000.0;4000.0
2020-02-14T13:00:00+0100;-0.49;267.37;0.82;99.34;94000.0;70000.0;0.0;1000.0
2020-02-14T14:00:00+0100;0.58;199.55;1.09;164.1;88000.0;60000.0;100000.0;0.0
2020-02-14T15:00:00+0100;0.81;121.44;2.04;191.92;77000.0;60000.0;0.0;0.0
2020-02-14T16:00:00+0100;0.29;29.65;1.9;197.73;58000.0;50000.0;100000.0;0.0
2020-02-14T17:00:00+0100;0.01;0.04;1.88;206.16;51000.0;30000.0;0.0;0.0
2020-02-14T18:00:00+0100;-0.17;0.0;3.25;204.94;46000.0;40000.0;0.0;0.0
2020-02-14T19:00:00+0100;-0.16;0.0;2.89;210.95;35000.0;40000.0;100000.0;0.0
2020-02-14T20:00:00+0100;-0.13;0.0;2.65;214.0;32000.0;40000.0;0.0;0.0
2020-02-14T21:00:00+0100;0.32;0.0;2.36;198.05;35000.0;40000.0;0.0;0.0
2020-02-14T22:00:00+0100;0.85;0.0;4.2;189.64;22000.0;20000.0;0.0;0.0
2020-02-14T23:00:00+0100;2.04;0.0;6.26;190.11;21000.0;20000.0;100000.0;0.0
2020-02-15T00:00:00+0100;2.42;0.0;5.21;184.22;21000.0;10000.0;0.0;0.0
2020-02-15T01:00:00+0100;2.41;0.0;5.18;190.61;21000.0;20000.0;0.0;0.0
2020-02-15T02:00:00+0100;2.57;0.0;5.51;190.33;19000.0;20000.0;0.0;0.0
2020-02-15T03:00:00+0100;2.96;0.0;4.59;191.34;20000.0;10000.0;0.0;0.0
2020-02-15T04:00:00+0100;3.38;0.0;2.55;183.63;19000.0;20000.0;0.0;0.0
2020-02-15T05:00:00+0100;3.77;0.0;2.68;193.28;19000.0;20000.0;100000.0;0.0
2020-02-15T06:00:00+0100;4.18;-0.0;3.1;193.7;23000.0;10000.0;0.0;0.0
2020-02-15T07:00:00+0100;4.09;0.0;2.86;195.93;22000.0;20000.0;0.0;0.0
2020-02-15T08:00:00+0100;3.57;26.1;2.59;199.67;24000.0;20000.0;0.0;0.0
2020-02-15T09:00:00+0100;3.0;119.83;1.45;223.19;25000.0;0.0;0.0;0.0
2020-02-15T10:00:00+0100;3.32;206.38;1.62;218.63;36000.0;20000.0;0.0;1000.0
2020-02-15T11:00:00+0100;3.94;267.88;2.09;215.42;33000.0;0.0;0.0;5000.0
2020-02-15T12:00:00+0100;4.93;263.45;1.22;196.43;25000.0;20000.0;0.0;0.0
2020-02-15T13:00:00+0100;5.46;197.54;2.65;198.76;19000.0;10000.0;0.0;0.0
2020-02-15T14:00:00+0100;5.93;149.32;2.07;190.21;19000.0;10000.0;100000.0;0.0
2020-02-15T15:00:00+0100;5.78;96.75;2.36;200.2;20000.0;20000.0;0.0;0.0
2020-02-15T16:00:00+0100;5.44;26.22;3.04;192.7;23000.0;10000.0;0.0;0.0
2020-02-15T17:00:00+0100;5.06;0.02;2.9;198.38;22000.0;20000.0;0.0;0.0
2020-02-15T18:00:00+0100;5.02;0.0;2.73;184.48;22000.0;10000.0;0.0;0.0
2020-02-15T19:00:00+0100;4.88;0.0;2.98;138.54;21000.0;20000.0;0.0;0.0
2020-02-15T20:00:00+0100;5.1;0.0;5.95;152.89;23000.0;20000.0;100000.0;0.0
2020-02-15T21:00:00+0100;5.09;0.0;7.98;164.8;22000.0;20000.0;0.0;0.0
2020-02-15T22:00:00+0100;5.2;0.0;7.57;176.05;23000.0;10000.0;0.0;0.0
2020-02-15T23:00:00+0100;5.82;0.0;8.41;184.62;20000.0;20000.0;0.0;0.0
2020-02-16T00:00:00+0100;6.43;0.0;9.84;182.36;21000.0;20000.0;0.0;0.0
2020-02-16T01:00:00+0100;6.65;0.0;10.63;183.58;20000.0;20000.0;0.0;0.0
2020-02-16T02:00:00+0100;6.87;0.0;10.27;183.68;21000.0;20000.0;100000.0;0.0
2020-02-16T03:00:00+0100;6.82;0.0;10.16;184.09;20000.0;20000.0;0.0;0.0
2020-02-16T04:00:00+0100;7.27;0.0;7.69;202.58;20000.0;10000.0;0.0;0.0
2020-02-16T05:00:00+0100;7.47;0.0;6.5;210.96;20000.0;20000.0;0.0;0.0
2020-02-16T06:00:00+0100;7.16;-0.0;5.98;208.6;22000.0;10000.0;0.0;0.0
2020-02-16T07:00:00+0100;6.63;0.0;4.81;208.56;22000.0;20000.0;0.0;0.0
2020-02-16T08:00:00+0100;6.38;10.45;5.27;204.33;23000.0;20000.0;100000.0;0.0
2020-02-16T09:00:00+0100;6.27;4.54;3.88;191.65;24000.0;20000.0;0.0;0.0
2020-02-16T10:00:00+0100;5.75;3.27;1.71;153.83;29000.0;20000.0;0.0;0.0
2020-02-16T11:00:00+0100;5.77;6.37;6.78;194.43;30000.0;10000.0;0.0;0.0
2020-02-16T12:00:00+0100;6.28;15.2;7.06;199.15;32000.0;20000.0;0.0;0.0
2020-02-16T13:00:00+0100;7.54;40.55;7.45;204.57;33000.0;20000.0;100000.0;0.0
2020-02-16T14:00:00+0100;7.77;126.34;7.09;214.71;28000.0;20000.0;0.0;0.0
2020-02-16T15:00:00+0100;7.25;130.31;6.91;224.89;32000.0;20000.0;0.0;0.0
2020-02-16T16:00:00+0100;6.11;39.27;6.64;211.72;31000.0;20000.0;0.0;0.0
2020-02-16T17:00:00+0100;5.28;0.18;8.14;219.78;30000.0;20000.0;0.0;0.0
2020-02-16T18:00:00+0100;4.28;0.0;6.15;223.79;32000.0;20000.0;100000.0;0.0
2020-02-16T19:00:00+0100;3.47;0.0;4.29;223.5;40000.0;20000.0;0.0;0.0
2020-02-16T20:00:00+0100;3.18;0.0;4.04;226.2;32000.0;30000.0;0.0;0.0
2020-02-16T21:00:00+0100;2.9;0.0;4.02;224.95;22000.0;20000.0;0.0;0.0
2020-02-16T22:00:00+0100;2.41;0.0;5.88;212.02;22000.0;20000.0;0.0;0.0
2020-02-16T23:00:00+0100;2.35;0.0;6.06;210.39;24000.0;20000.0;100000.0;0.0
2020-02-17T00:00:00+0100;2.03;0.0;5.13;213.6;20000.0;20000.0;0.0;0.0
2020-02-17T01:00:00+0100;1.73;0.0;3.69;211.63;20000.0;20000.0;0.0;0.0
2020-02-17T02:00:00+0100;1.81;0.0;3.03;203.33;28000.0;40000.0;0.0;0.0
2020-02-17T03:00:00+0100;1.92;0.0;3.1;209.08;24000.0;40000.0;100000.0;0.0
2020-02-17T04:00:00+0100;2.66;0.0;3.34;201.35;23000.0;40000.0;0.0;0.0
2020-02-17T05:00:00+0100;3.33;0.0;3.23;192.72;44000.0;40000.0;100000.0;0.0
2020-02-17T06:00:00+0100;3.7;-0.0;3.64;187.04;42000.0;40000.0;0.0;0.0
2020-02-17T07:00:00+0100;3.46;0.0;3.67;194.92;86000.0;80000.0;100000.0;0.0
2020-02-17T08:00:00+0100;3.34;25.31;5.52;195.4;90000.0;80000.0;100000.0;0.0
2020-02-17T09:00:00+0100;3.72;124.45;5.93;197.54;81000.0;50000.0;0.0;0.0
2020-02-17T10:00:00+0100;4.88;207.79;7.09;207.94;82000.0;50000.0;100000.0;0.0
2020-02-17T11:00:00+0100;6.05;266.53;6.93;209.2;78000.0;40000.0;0.0;1000.0
2020-02-17T12:00:00+0100;7.15;292.65;7.21;209.23;82000.0;40000.0;0.0;1000.0
2020-02-17T13:00:00+0100;7.87;272.48;7.82;215.38;75000.0;30000.0;100000.0;1000.0
2020-02-17T14:00:00+0100;8.57;210.25;8.15;214.06;75000.0;30000.0;0.0;1000.0
2020-02-17T15:00:00+0100;8.73;141.64;7.33;222.07;71000.0;40000.0;0.0;0.0
2020-02-17T16:00:00+0100;8.17;49.48;9.11;234.98;58000.0;30000.0;0.0;0.0
2020-02-17T17:00:00+0100;7.67;0.5;8.78;238.27;52000.0;10000.0;0.0;0.0
2020-02-17T18:00:00+0100;7.04;0.0;8.2;238.41;52000.0;10000.0;0.0;0.0
2020-02-17T19:00:00+0100;6.79;0.0;6.61;246.8;43000.0;10000.0;0.0;0.0
2020-02-17T20:00:00+0100;6.51;0.0;4.29;245.03;46000.0;20000.0;100000.0;0.0
2020-02-17T21:00:00+0100;5.94;0.0;3.52;260.31;42000.0;10000.0;0.0;0.0
2020-02-17T22:00:00+0100;6.01;0.0;3.42;255.7;21000.0;10000.0;0.0;0.0
2020-02-17T23:00:00+0100;6.04;0.0;6.01;256.77;22000.0;20000.0;0.0;0.0
2020-02-18T00:00:00+0100;5.5;0.0;4.46;248.62;20000.0;10000.0;0.0;0.0
2020-02-18T01:00:00+0100;4.86;0.0;3.24;239.36;21000.0;20000.0;0.0;0.0
2020-02-18T02:00:00+0100;4.1;0.0;2.16;197.58;22000.0;20000.0;100000.0;0.0
2020-02-18T03:00:00+0100;4.07;0.0;2.53;203.62;20000.0;10000.0;0.0;0.0
2020-02-18T04:00:00+0100;3.73;0.0;3.11;199.14;25000.0;40000.0;0.0;0.0
2020-02-18T05:00:00+0100;3.85;-0.0;2.6;198.69;23000.0;30000.0;0.0;0.0
2020-02-18T06:00:00+0100;3.69;0.0;2.87;194.57;58000.0;50000.0;100000.0;0.0
2020-02-18T07:00:00+0100;3.76;0.06;3.47;178.57;86000.0;70000.0;100000.0;0.0
2020-02-18T08:00:00+0100;3.3;33.24;4.83;190.68;89000.0;70000.0;0.0;0.0
2020-02-18T09:00:00+0100;3.31;68.76;4.67;194.72;86000.0;60000.0;100000.0;0.0
2020-02-18T10:00:00+0100;3.51;130.22;3.17;186.94;81000.0;50000.0;0.0;0.0
2020-02-18T11:00:00+0100;3.99;198.28;3.62;181.48;73000.0;60000.0;100000.0;0.0
2020-02-18T12:00:00+0100;4.83;221.42;4.34;196.1;77000.0;40000.0;0.0;0.0
2020-02-18T13:00:00+0100;6.23;242.56;4.23;195.52;74000.0;30000.0;0.0;2000.0
2020-02-18T14:00:00+0100;7.54;194.45;4.19;228.94;71000.0;30000.0;100000.0;3000.0
2020-02-18T15:00:00+0100;7.68;142.58;4.05;229.5;67000.0;40000.0;0.0;2000.0
2020-02-18T16:00:00+0100;7.17;54.49;3.24;212.53;54000.0;30000.0;0.0;0.0
2020-02-18T17:00:00+0100;6.04;0.89;3.1;206.88;47000.0;10000.0;0.0;0.0
2020-02-18T18:00:00+0100;4.97;0.0;2.86;196.16;50000.0;20000.0;0.0;0.0
2020-02-18T19:00:00+0100;3.98;0.0;2.92;191.84;51000.0;20000.0;100000.0;0.0
2020-02-18T20:00:00+0100;3.14;0.0;2.92;193.96;47000.0;20000.0;0.0;0.0
2020-02-18T21:00:00+0100;2.77;0.0;2.6;194.93;46000.0;20000.0;0.0;0.0
2020-02-18T22:00:00+0100;2.66;0.0;2.58;204.36;34000.0;20000.0;0.0;0.0
2020-02-18T23:00:00+0100;2.67;0.0;2.72;203.42;19000.0;10000.0;0.0;0.0
2020-02-19T00:00:00+0100;2.17;0.0;2.55;208.24;24000.0;20000.0;100000.0;0.0
2020-02-19T01:00:00+0100;1.23;0.0;2.48;207.31;21000.0;30000.0;0.0;0.0
2020-02-19T02:00:00+0100;0.61;0.0;1.65;208.23;22000.0;10000.0;0.0;0.0
2020-02-19T03:00:00+0100;-0.19;0.0;1.29;213.13;21000.0;20000.0;0.0;0.0
2020-02-19T04:00:00+0100;-0.67;0.0;1.58;242.22;27000.0;50000.0;100000.0;0.0
2020-02-19T05:00:00+0100;-0.59;-0.0;1.35;254.65;28000.0;50000.0;0.0;0.0
2020-02-19T06:00:00+0100;-0.81;0.0;1.56;265.59;66000.0;60000.0;100000.0;0.0
2020-02-19T07:00:00+0100;-1.28;0.31;1.64;289.81;100000.0;110000.0;100000.0;0.0
2020-02-19T08:00:00+0100;-1.4;48.76;2.24;287.05;107000.0;110000.0;100000.0;0.0
2020-02-19T09:00:00+0100;-1.04;144.84;1.84;290.9;69000.0;50000.0;0.0;0.0
2020-02-19T10:00:00+0100;0.1;231.7;2.79;306.36;68000.0;30000.0;0.0;3000.0
2020-02-19T11:00:00+0100;1.81;290.2;2.75;305.12;73000.0;40000.0;0.0;8000.0
2020-02-19T12:00:00+0100;3.65;312.02;2.58;301.9;82000.0;40000.0;100000.0;9000.0
2020-02-19T13:00:00+0100;4.95;294.58;2.38;300.33;85000.0;50000.0;0.0;8000.0
2020-02-19T14:00:00+0100;5.84;239.69;2.0;312.29;76000.0;30000.0;100000.0;6000.0
2020-02-19T15:00:00+0100;6.07;155.48;1.67;307.54;71000.0;40000.0;0.0;2000.0
2020-02-19T16:00:00+0100;5.89;59.0;1.21;314.35;58000.0;30000.0;0.0;0.0
2020-02-19T17:00:00+0100;4.91;1.52;1.45;278.23;49000.0;20000.0;0.0;0.0
2020-02-19T18:00:00+0100;3.36;0.0;1.84;256.74;57000.0;40000.0;100000.0;0.0
2020-02-19T19:00:00+0100;2.03;0.0;1.96;254.15;57000.0;30000.0;0.0;0.0
2020-02-19T20:00:00+0100;1.06;0.0;1.95;256.95;48000.0;30000.0;0.0;0.0
2020-02-19T21:00:00+0100;0.19;0.0;1.81;263.77;110000.0;15000.0;50000.0;0.0
2020-02-19T22:00:00+0100;-0.44;0.0;1.8;264.52;0.0;15000.0;50000.0;0.0
2020-02-19T23:00:00+0100;-1.16;0.0;1.55;261.51;0.0;20000.0;0.0;0.0
2020-02-20T00:00:00+0100;-1.58;0.0;1.66;264.11;31000.0;20000.0;0.0;0.0
2020-02-20T01:00:00+0100;-2.01;0.0;1.08;257.17;33000.0;10000.0;0.0;0.0
2020-02-20T02:00:00+0100;-2.47;0.0;0.89;254.24;31000.0;10000.0;0.0;0.0
2020-02-20T03:00:00+0100;-2.68;0.0;1.16;233.57;33000.0;10000.0;0.0;0.0
2020-02-20T04:00:00+0100;-2.72;0.0;1.41;225.87;31000.0;10000.0;0.0;0.0
2020-02-20T05:00:00+0100;-2.62;-0.0;1.42;210.47;32000.0;10000.0;0.0;0.0
2020-02-20T06:00:00+0100;-2.18;0.0;2.31;199.05;42000.0;0.0;0.0;0.0
2020-02-20T07:00:00+0100;-1.4;0.08;1.87;202.15;63000.0;10000.0;0.0;0.0
2020-02-20T08:00:00+0100;-0.54;5.63;2.01;201.51;62000.0;10000.0;0.0;0.0
2020-02-20T09:00:00+0100;0.24;7.97;2.61;188.24;68000.0;0.0;0.0;0.0
2020-02-20T10:00:00+0100;1.56;10.29;4.76;179.87;75000.0;0.0;0.0;0.0
2020-02-20T11:00:00+0100;2.12;8.93;4.44;178.17;67000.0;0.0;0.0;0.0
2020-02-20T12:00:00+0100;2.76;6.5;5.45;176.54;70000.0;0.0;0.0;0.0
2020-02-20T13:00:00+0100;3.79;6.21;6.21;179.58;92000.0;20000.0;0.0;0.0
2020-02-20T14:00:00+0100;4.1;4.84;6.85;179.63;107000.0;60000.0;100000.0;0.0
2020-02-20T15:00:00+0100;4.18;3.27;7.58;178.46;94000.0;80000.0;100000.0;0.0
2020-02-20T16:00:00+0100;4.5;1.89;7.49;180.14;71000.0;50000.0;0.0;0.0
2020-02-20T17:00:00+0100;4.8;0.05;7.53;184.29;54000.0;30000.0;0.0;0.0
2020-02-20T18:00:00+0100;5.35;-0.03;8.0;191.41;50000.0;30000.0;100000.0;0.0
2020-02-20T19:00:00+0100;5.8;0.0;8.38;191.9;48000.0;30000.0;0.0;0.0
2020-02-20T20:00:00+0100;6.0;0.0;7.84;191.1;46000.0;20000.0;0.0;0.0
2020-02-20T21:00:00+0100;5.82;0.0;7.32;192.94;45000.0;20000.0;0.0;0.0
2020-02-20T22:00:00+0100;5.66;0.0;4.16;206.17;27000.0;20000.0;100000.0;0.0
2020-02-20T23:00:00+0100;5.06;0.0;2.99;228.3;21000.0;20000.0;0.0;0.0
2020-02-21T00:00:00+0100;4.13;0.0;3.15;280.07;23000.0;20000.0;0.0;0.0
2020-02-21T01:00:00+0100;3.82;0.0;4.37;279.58;23000.0;30000.0;0.0;0.0
2020-02-21T02:00:00+0100;3.33;0.0;2.92;266.53;24000.0;20000.0;100000.0;0.0
2020-02-21T03:00:00+0100;2.29;0.0;2.46;244.44;25000.0;40000.0;0.0;0.0
2020-02-21T04:00:00+0100;1.51;0.0;2.5;263.45;29000.0;50000.0;0.0;0.0
2020-02-21T05:00:00+0100;0.78;-0.0;2.0;261.76;30000.0;50000.0;100000.0;0.0
2020-02-21T06:00:00+0100;0.26;0.0;2.29;170.73;46000.0;50000.0;0.0;0.0
2020-02-21T07:00:00+0100;0.47;1.24;1.77;166.11;83000.0;90000.0;100000.0;0.0
2020-02-21T08:00:00+0100;0.89;57.66;2.27;196.85;87000.0;80000.0;100000.0;0.0
2020-02-21T09:00:00+0100;1.38;155.53;3.13;218.46;76000.0;40000.0;0.0;0.0
2020-02-21T10:00:00+0100;3.02;206.3;2.95;217.55;78000.0;50000.0;100000.0;0.0
2020-02-21T11:00:00+0100;3.99;213.09;3.29;207.13;76000.0;60000.0;0.0;0.0
2020-02-21T12:00:00+0100;4.46;191.98;3.92;195.87;77000.0;60000.0;100000.0;0.0
2020-02-21T13:00:00+0100;4.5;187.9;4.35;200.36;81000.0;50000.0;0.0;0.0
2020-02-21T14:00:00+0100;5.65;147.5;4.84;205.99;78000.0;40000.0;100000.0;0.0
