Header_line;24
location;Drammen - Norway
year_of_construction;1986
floor_area;3327
number_of_users;49
number_of_units;5
building_category;Nsh
energy_label;C
notes;Renovated/expanded in 2009
central_heating_system;0
dhw_heat_source;HWH
sh_heat_source;EH
ventilation_heat_source;EHB
ventilation_types;DCV
night_setback;1
lighting_control;0
timestamp_format;%Y-%m-%dT%H:%M:%S%z
time_zone;Etc/Gmt-1
building_id;6410

;Weather variable;Weather variable;Weather variable;Weather variable;Electricity import;Electricity use;Heat use
;C;W/m2;m/s;deg;Wh;Wh;Wh
;Temperature Outdoor;Global Solar Horizontal Radiation;Wind_speed;Wind_dir;Electricity imported ;Electricity for DHW production and heat tracing;Domestic Hot Water
TimeStamp;Tout;SolGlob;WindSpd;WindDir;ElImp;ElDHW;HtDHW
2020-11-25T13:00:00+0100;10.31;80.3;5.16;199.28;90480.0;16300.0;12000.0
2020-11-25T14:00:00+0100;10.46;24.2;4.6;202.62;74400.0;16890.0;13500.0
2020-11-25T15:00:00+0100;10.24;0.85;3.98;202.31;77040.0;5390.0;4700.0
2020-11-25T16:00:00+0100;10.15;0.0;3.56;200.98;83040.0;5060.0;2300.0
2020-11-25T17:00:00+0100;10.0;0.0;2.69;215.29;69600.0;16700.0;11500.0
2020-11-25T18:00:00+0100;9.59;0.0;1.67;234.33;70080.0;7910.0;5700.0
2020-11-25T19:00:00+0100;9.14;0.0;1.9;247.94;80160.0;6630.0;3890.0
2020-11-25T20:00:00+0100;8.61;0.0;2.14;274.77;76560.0;16050.0;11610.0
2020-11-25T21:00:00+0100;8.31;0.0;2.87;280.22;60960.0;14510.0;7090.0
2020-11-25T22:00:00+0100;7.73;0.0;2.2;299.48;78720.0;3130.0;4300.0
2020-11-25T23:00:00+0100;7.13;0.0;1.67;287.91;78960.0;6910.0;1800.0
2020-11-26T00:00:00+0100;6.67;0.0;1.45;290.2;78480.0;2830.0;310.0
2020-11-26T01:00:00+0100;6.0;0.0;1.89;303.93;82320.0;5630.0;90.0
2020-11-26T02:00:00+0100;4.77;0.0;2.78;285.73;81840.0;4440.0;90.0
2020-11-26T03:00:00+0100;4.71;0.0;3.1;291.8;83760.0;3610.0;200.0
2020-11-26T04:00:00+0100;3.74;0.0;2.31;300.83;85920.0;5020.0;300.0
2020-11-26T05:00:00+0100;3.28;0.0;2.85;298.32;89520.0;4680.0;110.0
2020-11-26T06:00:00+0100;3.24;-0.0;2.29;303.41;96000.0;4700.0;390.0
2020-11-26T07:00:00+0100;2.62;0.0;2.37;290.8;103920.0;4710.0;3610.0
2020-11-26T08:00:00+0100;1.7;0.54;2.66;296.52;124560.0;5070.0;4000.0
2020-11-26T09:00:00+0100;1.86;36.01;2.45;295.73;128640.0;20620.0;18890.0
2020-11-26T10:00:00+0100;1.64;90.15;2.53;299.0;134640.0;17480.0;9500.0
2020-11-26T11:00:00+0100;2.4;123.77;2.25;297.0;121680.0;16630.0;11200.0
2020-11-26T12:00:00+0100;2.77;126.28;2.24;300.49;116880.0;11010.0;10700.0
2020-11-26T13:00:00+0100;3.04;98.2;1.85;313.9;127440.0;11220.0;10800.0
2020-11-26T14:00:00+0100;3.06;47.0;1.83;306.73;126240.0;15410.0;12110.0
2020-11-26T15:00:00+0100;2.56;3.14;2.27;304.79;120000.0;15910.0;9590.0
2020-11-26T16:00:00+0100;2.02;0.0;2.34;302.38;115920.0;7800.0;6410.0
2020-11-26T17:00:00+0100;1.57;0.0;2.81;298.48;106560.0;15410.0;9300.0
2020-11-26T18:00:00+0100;1.06;0.0;2.39;302.01;103440.0;7970.0;6200.0
2020-11-26T19:00:00+0100;0.76;0.0;1.99;294.95;110880.0;5570.0;5000.0
2020-11-26T20:00:00+0100;0.05;0.0;1.89;283.21;108240.0;12800.0;6500.0
2020-11-26T21:00:00+0100;-0.36;0.0;2.15;286.11;101760.0;10370.0;7300.0
2020-11-26T22:00:00+0100;-0.97;0.0;2.03;292.84;114240.0;7040.0;2300.0
2020-11-26T23:00:00+0100;-1.23;0.0;1.95;288.81;113280.0;6270.0;1910.0
2020-11-27T00:00:00+0100;-1.61;0.0;1.98;271.61;114720.0;3570.0;90.0
2020-11-27T01:00:00+0100;-1.99;0.0;1.99;287.59;109200.0;5340.0;2000.0
2020-11-27T02:00:00+0100;-2.2;0.0;1.91;283.82;103680.0;5930.0;200.0
2020-11-27T03:00:00+0100;-2.6;0.0;1.86;284.78;100560.0;4840.0;500.0
2020-11-27T04:00:00+0100;-2.88;0.0;1.84;282.6;103920.0;3870.0;300.0
2020-11-27T05:00:00+0100;-3.16;0.0;1.77;279.26;108720.0;4480.0;90.0
2020-11-27T06:00:00+0100;-3.41;-0.0;1.72;278.27;115920.0;4730.0;1410.0
2020-11-27T07:00:00+0100;-3.4;0.0;1.59;280.1;124080.0;6070.0;2200.0
2020-11-27T08:00:00+0100;-3.74;0.28;1.87;277.79;134400.0;6110.0;5000.0
2020-11-27T09:00:00+0100;-3.78;33.44;1.81;277.62;146160.0;17950.0;15000.0
2020-11-27T10:00:00+0100;-3.58;87.32;2.07;283.42;145680.0;18180.0;11000.0
2020-11-27T11:00:00+0100;-2.82;117.67;1.74;289.24;126480.0;15610.0;12590.0
2020-11-27T12:00:00+0100;-2.61;116.66;1.47;305.45;140160.0;6960.0;8410.0
2020-11-27T13:00:00+0100;-1.95;86.06;1.37;307.51;126000.0;20170.0;11200.0
2020-11-27T14:00:00+0100;-2.16;42.81;1.09;314.36;124080.0;6170.0;7590.0
2020-11-27T15:00:00+0100;-2.51;2.57;1.45;288.21;135600.0;5180.0;2800.0
2020-11-27T16:00:00+0100;-3.21;0.0;2.02;280.1;135840.0;10670.0;5200.0
2020-11-27T17:00:00+0100;-3.66;0.0;1.98;278.62;115920.0;20250.0;13200.0
2020-11-27T18:00:00+0100;-3.96;0.0;2.01;284.31;121200.0;3340.0;4390.0
2020-11-27T19:00:00+0100;-4.14;0.0;1.95;283.6;132240.0;6790.0;4410.0
2020-11-27T20:00:00+0100;-4.04;0.0;1.98;293.44;127200.0;16230.0;7590.0
2020-11-27T21:00:00+0100;-4.24;0.0;2.01;290.82;113280.0;16300.0;11810.0
2020-11-27T22:00:00+0100;-4.58;0.0;1.96;287.05;124080.0;2660.0;2390.0
2020-11-27T23:00:00+0100;-4.73;0.0;1.93;291.73;123360.0;6190.0;1000.0
2020-11-28T00:00:00+0100;-4.68;0.0;1.97;291.84;125760.0;2830.0;300.0
2020-11-28T01:00:00+0100;-4.71;0.0;1.85;290.17;119760.0;5790.0;410.0
2020-11-28T02:00:00+0100;-4.37;0.0;1.92;287.85;118560.0;3530.0;410.0
2020-11-28T03:00:00+0100;-3.69;0.0;1.96;292.96;113760.0;4800.0;390.0
2020-11-28T04:00:00+0100;-3.47;0.0;2.04;294.95;108480.0;5350.0;700.0
2020-11-28T05:00:00+0100;-3.44;0.0;1.99;291.93;106800.0;5040.0;200.0
2020-11-28T06:00:00+0100;-3.29;-0.0;1.87;290.92;110160.0;3970.0;890.0
2020-11-28T07:00:00+0100;-3.13;0.0;1.67;300.56;117360.0;4210.0;1110.0
2020-11-28T08:00:00+0100;-3.0;0.11;1.68;293.83;132000.0;5200.0;3700.0
2020-11-28T09:00:00+0100;-2.98;25.72;1.5;284.59;123840.0;18510.0;12190.0
2020-11-28T10:00:00+0100;-2.77;66.89;1.47;285.74;131760.0;5430.0;6110.0
2020-11-28T11:00:00+0100;-2.38;103.5;0.9;282.61;135360.0;16000.0;10390.0
2020-11-28T12:00:00+0100;-2.07;116.04;0.6;293.72;118560.0;17910.0;14000.0
2020-11-28T13:00:00+0100;-2.04;91.41;0.34;8.47;126960.0;7910.0;8810.0
2020-11-28T14:00:00+0100;-1.67;41.85;0.36;293.84;118080.0;14900.0;5890.0
2020-11-28T15:00:00+0100;-1.93;2.07;0.69;254.81;125760.0;3230.0;3000.0
2020-11-28T16:00:00+0100;-2.04;0.0;1.37;255.45;126480.0;10870.0;4910.0
2020-11-28T17:00:00+0100;-2.58;0.0;1.42;257.46;114000.0;14830.0;9200.0
2020-11-28T18:00:00+0100;-3.29;0.0;1.63;251.5;118080.0;3360.0;5300.0
2020-11-28T19:00:00+0100;-3.22;0.0;1.5;241.15;123600.0;7420.0;3000.0
2020-11-28T20:00:00+0100;-2.95;0.0;1.27;252.54;118320.0;12820.0;9000.0
2020-11-28T21:00:00+0100;-2.66;0.0;1.08;270.7;110880.0;9290.0;6700.0
2020-11-28T22:00:00+0100;-2.47;0.0;1.04;262.98;117120.0;4550.0;3000.0
2020-11-28T23:00:00+0100;-2.58;0.0;0.82;275.99;116160.0;7030.0;800.0
2020-11-29T00:00:00+0100;-2.74;0.0;0.74;245.58;112080.0;7060.0;1300.0
2020-11-29T01:00:00+0100;-2.82;0.0;1.06;247.54;111600.0;3850.0;590.0
2020-11-29T02:00:00+0100;-3.03;0.0;1.03;259.11;108480.0;4880.0;200.0
2020-11-29T03:00:00+0100;-3.28;0.0;1.12;265.07;107040.0;5270.0;410.0
2020-11-29T04:00:00+0100;-3.67;0.0;1.34;266.45;108960.0;5180.0;390.0
2020-11-29T05:00:00+0100;-3.92;0.0;1.54;262.59;107280.0;4960.0;700.0
2020-11-29T06:00:00+0100;-4.07;-0.0;1.67;257.03;112560.0;4500.0;1610.0
2020-11-29T07:00:00+0100;-4.29;0.0;1.9;260.57;117360.0;4490.0;390.0
2020-11-29T08:00:00+0100;-4.72;0.03;1.88;262.26;125760.0;4640.0;1800.0
2020-11-29T09:00:00+0100;-4.9;27.55;1.87;267.35;132720.0;9160.0;10810.0
2020-11-29T10:00:00+0100;-4.85;79.47;1.78;264.56;142080.0;9950.0;3090.0
2020-11-29T11:00:00+0100;-4.52;113.12;1.22;261.08;129840.0;14430.0;12200.0
2020-11-29T12:00:00+0100;-4.46;116.78;0.92;250.46;129600.0;7660.0;2890.0
2020-11-29T13:00:00+0100;-4.25;89.71;0.99;233.33;136080.0;10060.0;3700.0
2020-11-29T14:00:00+0100;-4.09;40.34;1.14;232.25;138960.0;12480.0;11700.0
2020-11-29T15:00:00+0100;-4.24;1.75;1.41;242.19;134640.0;10700.0;6000.0
2020-11-29T16:00:00+0100;-4.25;0.0;1.55;244.23;131520.0;5720.0;2910.0
2020-11-29T17:00:00+0100;-4.22;0.0;1.58;247.07;132240.0;10990.0;7390.0
2020-11-29T18:00:00+0100;-4.18;0.0;1.55;248.61;124560.0;9960.0;5700.0
2020-11-29T19:00:00+0100;-4.0;0.0;1.56;253.72;127920.0;6830.0;3800.0
2020-11-29T20:00:00+0100;-3.96;0.0;1.45;261.28;125280.0;11340.0;8800.0
2020-11-29T21:00:00+0100;-3.97;0.0;1.57;249.2;116400.0;11550.0;7500.0
2020-11-29T22:00:00+0100;-3.93;0.0;1.72;238.1;130320.0;6270.0;2910.0
2020-11-29T23:00:00+0100;-3.73;0.0;1.61;237.48;124080.0;9250.0;2200.0
2020-11-30T00:00:00+0100;-3.52;0.0;1.47;243.49;125040.0;4360.0;90.0
2020-11-30T01:00:00+0100;-3.56;0.0;1.06;244.2;124320.0;4660.0;700.0
2020-11-30T02:00:00+0100;-3.44;0.0;1.13;280.97;116640.0;4120.0;410.0
2020-11-30T03:00:00+0100;-3.26;0.0;1.32;263.21;115680.0;3800.0;390.0
2020-11-30T04:00:00+0100;-3.07;0.0;1.6;251.55;110880.0;4780.0;110.0
2020-11-30T05:00:00+0100;-2.68;0.0;1.52;238.14;109680.0;4730.0;90.0
2020-11-30T06:00:00+0100;-2.61;-0.0;1.33;236.08;116400.0;4560.0;200.0
2020-11-30T07:00:00+0100;-2.61;0.0;1.27;239.28;118800.0;5200.0;2890.0
2020-11-30T08:00:00+0100;-2.49;0.0;1.08;252.56;131760.0;4550.0;2700.0
2020-11-30T09:00:00+0100;-2.36;10.79;1.3;255.43;129360.0;16850.0;15610.0
2020-11-30T10:00:00+0100;-1.99;23.09;1.38;245.09;146160.0;7060.0;5890.0
2020-11-30T11:00:00+0100;-1.44;20.69;1.48;234.37;143760.0;19900.0;20200.0
2020-11-30T12:00:00+0100;-0.71;25.69;1.22;217.74;138000.0;15710.0;10000.0
2020-11-30T13:00:00+0100;-0.19;15.77;1.19;214.65;132960.0;15620.0;8910.0
2020-11-30T14:00:00+0100;0.35;3.68;1.23;207.33;140160.0;7540.0;6300.0
2020-11-30T15:00:00+0100;0.62;0.1;1.01;219.77;128640.0;15090.0;6700.0
2020-11-30T16:00:00+0100;1.07;0.01;0.76;239.65;126960.0;4160.0;2500.0
2020-11-30T17:00:00+0100;1.26;0.0;0.81;236.49;121200.0;14790.0;10690.0
2020-11-30T18:00:00+0100;1.59;0.0;0.79;243.67;107040.0;14690.0;7910.0
2020-11-30T19:00:00+0100;1.93;0.0;0.8;280.92;119760.0;2920.0;6300.0
2020-11-30T20:00:00+0100;2.22;0.0;0.84;287.75;116880.0;13670.0;9610.0
2020-11-30T21:00:00+0100;2.11;0.0;1.11;292.45;100080.0;14380.0;8000.0
2020-11-30T22:00:00+0100;1.92;0.0;1.54;290.65;114240.0;2650.0;1300.0
2020-11-30T23:00:00+0100;2.0;0.0;1.86;300.54;108720.0;7340.0;1890.0
2020-12-01T00:00:00+0100;2.06;0.0;1.97;310.49;107040.0;3290.0;1110.0
2020-12-01T01:00:00+0100;1.97;0.0;2.2;315.74;102000.0;5990.0;90.0
2020-12-01T02:00:00+0100;1.96;0.0;2.22;325.2;99360.0;4590.0;200.0
2020-12-01T03:00:00+0100;1.81;0.0;2.38;348.09;95760.0;3920.0;90.0
2020-12-01T04:00:00+0100;1.9;0.0;3.16;355.82;94800.0;5230.0;310.0
2020-12-01T05:00:00+0100;1.69;0.0;2.54;353.93;97920.0;4920.0;500.0
2020-12-01T06:00:00+0100;1.45;-0.0;1.89;341.14;105600.0;4880.0;500.0
2020-12-01T07:00:00+0100;1.15;0.0;1.62;327.06;112800.0;6170.0;5300.0
2020-12-01T08:00:00+0100;0.74;0.0;2.02;324.23;147600.0;7260.0;7800.0
2020-12-01T09:00:00+0100;0.31;23.67;2.11;309.48;134160.0;34110.0;30700.0
2020-12-01T10:00:00+0100;0.33;75.49;1.84;317.96;141360.0;14410.0;11200.0
2020-12-01T11:00:00+0100;0.91;109.39;1.85;323.76;130800.0;19450.0;16300.0
2020-12-01T12:00:00+0100;1.14;113.27;1.85;328.53;134640.0;10930.0;6590.0
2020-12-01T13:00:00+0100;1.31;86.08;1.37;313.45;128880.0;16570.0;9700.0
2020-12-01T14:00:00+0100;1.35;37.6;1.65;313.58;135600.0;7400.0;8200.0
2020-12-01T15:00:00+0100;1.29;1.22;1.76;311.4;123840.0;10400.0;4200.0
2020-12-01T16:00:00+0100;0.46;0.0;1.92;310.34;135120.0;5050.0;4800.0
2020-12-01T17:00:00+0100;0.02;0.0;1.82;303.94;114720.0;19970.0;15200.0
2020-12-01T18:00:00+0100;-0.25;0.0;1.75;302.39;114720.0;7530.0;4300.0
2020-12-01T19:00:00+0100;-0.67;0.0;2.03;287.2;121200.0;6790.0;2700.0
2020-12-01T20:00:00+0100;-1.11;;2.05;276.8;113280.0;16080.0;11090.0
2020-12-01T21:00:00+0100;;;;;112560.0;6740.0;4910.0
2020-12-01T22:00:00+0100;;;;;123840.0;7320.0;2590.0
2020-12-01T23:00:00+0100;;0.0;;;123360.0;6850.0;4410.0
2020-12-02T00:00:00+0100;-1.88;0.0;1.75;263.83;118080.0;6630.0;590.0
2020-12-02T01:00:00+0100;-2.06;0.0;1.79;249.28;111840.0;5930.0;200.0
2020-12-02T02:00:00+0100;-1.77;0.0;1.49;243.72;106080.0;4550.0;200.0
2020-12-02T03:00:00+0100;-1.72;0.0;1.35;225.73;102480.0;3870.0;190.0
2020-12-02T04:00:00+0100;-1.17;0.0;1.11;226.78;103920.0;4090.0;500.0
2020-12-02T05:00:00+0100;-0.88;0.0;1.05;243.24;108480.0;4960.0;410.0
2020-12-02T06:00:00+0100;-0.97;-0.0;1.39;253.48;112080.0;4610.0;700.0
2020-12-02T07:00:00+0100;-0.91;0.0;1.27;238.03;116880.0;5780.0;3090.0
2020-12-02T08:00:00+0100;-1.32;0.0;1.46;221.52;136800.0;6240.0;5610.0
2020-12-02T09:00:00+0100;-0.72;11.63;1.4;225.62;126000.0;20280.0;17390.0
2020-12-02T10:00:00+0100;-0.52;13.83;1.69;221.31;139200.0;7400.0;6110.0
2020-12-02T11:00:00+0100;-0.3;15.02;1.3;208.11;129600.0;19330.0;16190.0
2020-12-02T12:00:00+0100;0.17;35.33;1.03;189.75;126000.0;11570.0;8910.0
2020-12-02T13:00:00+0100;0.28;40.11;0.47;178.82;139680.0;13810.0;8000.0
2020-12-02T14:00:00+0100;0.61;14.08;1.06;197.23;120240.0;22200.0;15910.0
2020-12-02T15:00:00+0100;0.65;0.06;1.92;198.89;115680.0;5140.0;3800.0
2020-12-02T16:00:00+0100;0.77;0.0;1.77;199.13;117120.0;6180.0;3090.0
2020-12-02T17:00:00+0100;1.06;0.0;2.53;200.55;114000.0;11950.0;9800.0
2020-12-02T18:00:00+0100;1.27;0.0;2.82;202.93;108240.0;13390.0;7610.0
2020-12-02T19:00:00+0100;1.97;0.0;2.6;198.03;110640.0;10160.0;4300.0
2020-12-02T20:00:00+0100;2.3;0.0;1.3;182.5;106320.0;11270.0;9410.0
2020-12-02T21:00:00+0100;2.07;0.0;1.97;164.03;101520.0;8200.0;6090.0
2020-12-02T22:00:00+0100;1.8;0.0;2.68;161.44;110640.0;8860.0;4500.0
2020-12-02T23:00:00+0100;1.76;0.0;2.17;160.81;109920.0;5990.0;2200.0
2020-12-03T00:00:00+0100;1.63;0.0;2.17;148.12;104400.0;5730.0;1000.0
2020-12-03T01:00:00+0100;1.37;0.0;2.65;139.93;102960.0;5810.0;800.0
2020-12-03T02:00:00+0100;1.44;0.0;2.8;141.5;97200.0;5290.0;500.0
2020-12-03T03:00:00+0100;1.6;0.0;2.21;139.73;91200.0;4100.0;90.0
2020-12-03T04:00:00+0100;1.65;0.0;2.49;132.55;92160.0;3920.0;110.0
2020-12-03T05:00:00+0100;1.18;0.0;1.84;157.23;98160.0;4380.0;90.0
2020-12-03T06:00:00+0100;1.06;-0.0;2.62;169.35;102000.0;4620.0;1000.0
2020-12-03T07:00:00+0100;0.99;0.0;2.96;133.87;111360.0;5140.0;5410.0
2020-12-03T08:00:00+0100;1.11;0.0;3.31;129.71;131040.0;7010.0;3800.0
2020-12-03T09:00:00+0100;0.99;0.68;2.94;124.25;137760.0;22920.0;20500.0
2020-12-03T10:00:00+0100;0.94;2.4;2.26;110.27;147360.0;18870.0;13910.0
2020-12-03T11:00:00+0100;1.51;5.27;4.14;138.99;126240.0;23560.0;21500.0
2020-12-03T12:00:00+0100;1.65;5.32;4.15;135.67;126960.0;10680.0;8890.0
2020-12-03T13:00:00+0100;1.87;4.36;3.93;135.37;132000.0;12580.0;7910.0
2020-12-03T14:00:00+0100;1.68;4.02;4.59;134.08;122640.0;17710.0;12800.0
2020-12-03T15:00:00+0100;1.64;0.2;4.98;136.52;120720.0;9740.0;6000.0
2020-12-03T16:00:00+0100;1.18;-0.01;3.77;128.8;114960.0;8050.0;3910.0
2020-12-03T17:00:00+0100;1.29;0.0;3.86;125.6;107520.0;11220.0;7090.0
2020-12-03T18:00:00+0100;1.11;0.0;3.87;121.88;110400.0;7490.0;5910.0
2020-12-03T19:00:00+0100;0.94;0.0;3.05;125.29;112320.0;10320.0;4390.0
2020-12-03T20:00:00+0100;0.81;0.0;2.47;100.54;102240.0;11160.0;8300.0
2020-12-03T21:00:00+0100;0.29;0.0;1.9;87.75;102480.0;6980.0;5410.0
2020-12-03T22:00:00+0100;-0.01;0.0;2.05;87.5;114960.0;7210.0;2700.0
2020-12-03T23:00:00+0100;0.01;0.0;2.17;72.32;109200.0;9430.0;3890.0
2020-12-04T00:00:00+0100;-0.06;0.0;2.2;70.03;111360.0;5270.0;810.0
2020-12-04T01:00:00+0100;-0.22;0.0;2.22;71.22;106800.0;5520.0;3690.0
2020-12-04T02:00:00+0100;-0.19;0.0;1.75;63.85;102960.0;6300.0;700.0
2020-12-04T03:00:00+0100;-0.21;0.0;1.86;69.44;101040.0;4650.0;110.0
2020-12-04T04:00:00+0100;-0.19;0.0;1.62;69.24;97440.0;3900.0;590.0
2020-12-04T05:00:00+0100;-0.16;0.0;1.25;54.99;97200.0;4230.0;2500.0
2020-12-04T06:00:00+0100;-0.24;-0.0;0.88;81.21;98400.0;5020.0;200.0
2020-12-04T07:00:00+0100;0.22;0.0;1.24;74.82;112080.0;5360.0;1390.0
2020-12-04T08:00:00+0100;-0.15;0.0;0.92;13.22;136080.0;5970.0;5410.0
2020-12-04T09:00:00+0100;-0.57;2.62;0.61;20.24;134160.0;27340.0;26200.0
2020-12-04T10:00:00+0100;0.63;12.88;1.07;42.83;138720.0;18160.0;11590.0
2020-12-04T11:00:00+0100;0.79;11.7;1.47;45.17;130080.0;21270.0;18700.0
2020-12-04T12:00:00+0100;0.96;11.26;1.67;49.06;135360.0;16730.0;10200.0
2020-12-04T13:00:00+0100;1.04;10.67;1.59;55.03;139440.0;25020.0;25800.0
2020-12-04T14:00:00+0100;1.22;4.71;1.91;53.5;124080.0;28030.0;21700.0
2020-12-04T15:00:00+0100;1.27;0.05;2.63;61.87;133200.0;7780.0;8300.0
2020-12-04T16:00:00+0100;1.14;0.01;1.82;59.68;115920.0;14190.0;6000.0
2020-12-04T17:00:00+0100;1.09;0.0;1.91;52.71;108960.0;13010.0;7700.0
2020-12-04T18:00:00+0100;1.12;0.0;1.41;42.54;107520.0;7430.0;9200.0
2020-12-04T19:00:00+0100;1.35;0.0;1.39;20.95;109200.0;8760.0;3890.0
2020-12-04T20:00:00+0100;1.46;0.0;1.57;18.72;107280.0;10750.0;7410.0
2020-12-04T21:00:00+0100;1.44;0.0;1.17;17.93;103680.0;7230.0;5200.0
2020-12-04T22:00:00+0100;1.49;0.0;1.27;352.79;114960.0;6910.0;1390.0
2020-12-04T23:00:00+0100;1.6;0.0;1.64;342.56;108960.0;10490.0;5610.0
2020-12-05T00:00:00+0100;1.47;0.0;1.76;350.64;108960.0;4580.0;1190.0
2020-12-05T01:00:00+0100;1.1;0.0;1.58;353.84;110160.0;4320.0;500.0
2020-12-05T02:00:00+0100;0.96;0.0;1.36;352.81;103680.0;5580.0;610.0
2020-12-05T03:00:00+0100;0.97;0.0;1.16;339.22;100320.0;4960.0;300.0
2020-12-05T04:00:00+0100;1.05;0.0;1.1;328.37;98880.0;4290.0;2200.0
2020-12-05T05:00:00+0100;1.08;0.0;1.44;348.98;100560.0;4750.0;1590.0
2020-12-05T06:00:00+0100;1.06;-0.0;1.81;341.99;101040.0;5650.0;1300.0
2020-12-05T07:00:00+0100;1.18;0.0;0.87;334.92;105600.0;6110.0;3500.0
2020-12-05T08:00:00+0100;1.16;0.0;0.84;321.2;112320.0;6380.0;4310.0
2020-12-05T09:00:00+0100;1.32;6.93;1.81;343.24;118560.0;13150.0;10390.0
2020-12-05T10:00:00+0100;1.47;21.14;1.69;355.12;127680.0;12810.0;9200.0
2020-12-05T11:00:00+0100;1.54;18.61;1.12;1.62;124560.0;20710.0;16500.0
2020-12-05T12:00:00+0100;1.57;12.08;0.58;8.17;117120.0;17040.0;12700.0
2020-12-05T13:00:00+0100;1.48;28.59;1.76;352.48;117840.0;10980.0;10500.0
2020-12-05T14:00:00+0100;1.4;13.17;2.39;14.23;116400.0;14010.0;9500.0
2020-12-05T15:00:00+0100;1.42;0.14;1.64;13.12;109920.0;10150.0;3590.0
2020-12-05T16:00:00+0100;1.61;0.0;2.27;10.97;107280.0;4270.0;3200.0
2020-12-05T17:00:00+0100;1.69;0.0;2.86;7.86;118080.0;9380.0;5500.0
2020-12-05T18:00:00+0100;1.57;0.0;1.72;30.54;103440.0;17620.0;13000.0
2020-12-05T19:00:00+0100;1.55;0.0;1.44;14.69;110880.0;4900.0;4700.0
2020-12-05T20:00:00+0100;1.56;0.0;2.04;3.1;104160.0;16030.0;11000.0
2020-12-05T21:00:00+0100;1.68;0.0;1.73;23.36;106320.0;9260.0;6200.0
2020-12-05T22:00:00+0100;2.0;0.0;1.58;35.7;103920.0;12940.0;6300.0
2020-12-05T23:00:00+0100;1.88;0.0;1.91;2.97;108960.0;3270.0;1800.0
2020-12-06T00:00:00+0100;1.9;0.0;1.94;357.03;103680.0;6490.0;910.0
2020-12-06T01:00:00+0100;1.9;0.0;1.73;349.31;106800.0;3210.0;300.0
2020-12-06T02:00:00+0100;1.8;0.0;1.6;345.12;106560.0;5330.0;200.0
2020-12-06T03:00:00+0100;1.87;0.0;1.48;345.54;101040.0;5180.0;90.0
2020-12-06T04:00:00+0100;1.87;0.0;1.32;337.71;93120.0;4900.0;410.0
2020-12-06T05:00:00+0100;1.99;0.0;1.13;334.52;93120.0;3960.0;190.0
2020-12-06T06:00:00+0100;2.04;-0.0;1.11;315.51;95280.0;3980.0;700.0
2020-12-06T07:00:00+0100;1.99;0.0;0.91;319.24;101520.0;4910.0;2200.0
2020-12-06T08:00:00+0100;2.0;0.0;1.07;318.65;117840.0;6650.0;5200.0
2020-12-06T09:00:00+0100;1.67;9.13;1.39;269.42;108720.0;17390.0;11890.0
2020-12-06T10:00:00+0100;1.7;37.41;1.4;281.94;115680.0;7730.0;8200.0
2020-12-06T11:00:00+0100;1.85;64.94;1.35;295.54;108000.0;14860.0;9300.0
2020-12-06T12:00:00+0100;2.13;62.51;1.46;315.05;112800.0;8080.0;6910.0
2020-12-06T13:00:00+0100;2.27;40.98;1.7;326.6;114720.0;11750.0;6410.0
2020-12-06T14:00:00+0100;2.28;8.87;1.71;329.5;111120.0;11350.0;10800.0
2020-12-06T15:00:00+0100;2.38;0.1;1.4;338.18;105360.0;11250.0;6300.0
2020-12-06T16:00:00+0100;2.32;0.0;1.37;340.84;111840.0;7130.0;3300.0
2020-12-06T17:00:00+0100;2.51;0.0;1.92;350.35;114960.0;13710.0;9800.0
2020-12-06T18:00:00+0100;2.5;0.0;2.37;2.05;108720.0;15140.0;10410.0
2020-12-06T19:00:00+0100;2.57;0.0;2.59;355.43;118080.0;9220.0;9200.0
2020-12-06T20:00:00+0100;2.66;0.0;2.57;354.25;104640.0;21360.0;12590.0
2020-12-06T21:00:00+0100;2.56;0.0;3.4;355.76;104880.0;7880.0;8110.0
2020-12-06T22:00:00+0100;2.38;0.0;3.15;0.54;108000.0;10730.0;4500.0
2020-12-06T23:00:00+0100;2.3;0.0;2.8;357.72;112560.0;2840.0;1590.0
2020-12-07T00:00:00+0100;2.4;0.0;2.91;354.27;110400.0;6970.0;1500.0
2020-12-07T01:00:00+0100;2.57;0.0;2.91;353.31;106560.0;4550.0;2200.0
2020-12-07T02:00:00+0100;2.61;0.0;2.36;356.28;108480.0;5200.0;500.0
2020-12-07T03:00:00+0100;2.58;0.0;2.15;352.73;102480.0;5550.0;90.0
2020-12-07T04:00:00+0100;2.82;0.0;2.26;354.41;93840.0;4830.0;110.0
2020-12-07T05:00:00+0100;3.1;0.0;2.12;351.72;96000.0;3800.0;90.0
2020-12-07T06:00:00+0100;3.36;-0.0;2.06;356.97;95040.0;4030.0;500.0
2020-12-07T07:00:00+0100;3.77;0.0;1.37;358.08;111840.0;4910.0;4410.0
2020-12-07T08:00:00+0100;3.91;0.0;1.16;12.99;123840.0;9000.0;7090.0
2020-12-07T09:00:00+0100;4.04;0.22;1.59;50.12;124080.0;19590.0;19090.0
2020-12-07T10:00:00+0100;4.15;1.08;2.06;56.2;139680.0;15960.0;10110.0
2020-12-07T11:00:00+0100;4.28;2.15;2.16;61.47;115200.0;25850.0;19890.0
2020-12-07T12:00:00+0100;4.39;2.28;2.39;60.36;123120.0;6730.0;6910.0
2020-12-07T13:00:00+0100;4.39;1.88;2.34;53.11;123840.0;20260.0;18590.0
