Header_line;24
location;Drammen - Norway
year_of_construction;2013
floor_area;2000
number_of_users;16
building_category;Nsh
energy_label;B
notes;Solar panels installed in 2022, but new meter for energy production is not registered.
central_heating_system;1
dhw_heat_source;GSHP,HWH
sh_heat_source;GSHP,EB
ventilation_heat_source;GSHP,EB
cooling_source;Free
ventilation_types;CAV_sch
night_setback;1
lighting_control;0
timestamp_format;%Y-%m-%dT%H:%M:%S%z
time_zone;Etc/Gmt-1
building_id;6399

;Weather variable;Weather variable;Weather variable;Weather variable;Electricity import;Electricity use
;C;W/m2;m/s;deg;Wh;Wh
;Temperature Outdoor;Global Solar Horizontal Radiation;Wind_speed;Wind_dir;Electricity imported ;Heat pump
TimeStamp;Tout;SolGlob;WindSpd;WindDir;ElImp;ElHP
2020-12-10T17:00:00+0100;0.6;0.0;1.94;116.31;44040.0;9560.0
2020-12-10T18:00:00+0100;0.89;0.0;2.26;116.72;39000.0;9500.0
2020-12-10T19:00:00+0100;0.8;0.0;2.2;115.88;49680.0;9500.0
2020-12-10T20:00:00+0100;0.9;0.0;2.28;108.06;44040.0;9440.0
2020-12-10T21:00:00+0100;1.3;0.0;2.68;114.56;41400.0;9500.0
2020-12-10T22:00:00+0100;1.1;0.0;2.85;106.72;35760.0;9750.0
2020-12-10T23:00:00+0100;1.0;0.0;2.31;107.39;33120.0;9750.0
2020-12-11T00:00:00+0100;0.8;0.0;2.83;98.09;30720.0;9880.0
2020-12-11T01:00:00+0100;0.41;0.0;2.58;83.23;35760.0;9880.0
2020-12-11T02:00:00+0100;0.4;0.0;2.68;75.85;32040.0;9880.0
2020-12-11T03:00:00+0100;0.3;0.0;2.68;76.6;32400.0;9880.0
2020-12-11T04:00:00+0100;0.4;0.0;3.06;84.4;35520.0;9810.0
2020-12-11T05:00:00+0100;0.3;0.0;2.95;88.87;31080.0;9810.0
2020-12-11T06:00:00+0100;0.3;-0.0;2.89;84.26;38520.0;9810.0
2020-12-11T07:00:00+0100;-0.06;0.0;3.24;85.84;43200.0;9630.0
2020-12-11T08:00:00+0100;0.3;0.0;3.33;87.9;42240.0;9440.0
2020-12-11T09:00:00+0100;0.4;0.42;3.27;94.11;50040.0;15690.0
2020-12-11T10:00:00+0100;0.3;2.11;2.71;86.56;59520.0;21500.0
2020-12-11T11:00:00+0100;0.4;2.77;2.54;75.98;58080.0;21880.0
2020-12-11T12:00:00+0100;0.3;2.72;2.63;77.05;56400.0;22440.0
2020-12-11T13:00:00+0100;-0.15;2.06;2.6;73.01;68400.0;23000.0
2020-12-11T14:00:00+0100;-0.14;0.82;2.56;71.51;57720.0;23310.0
2020-12-11T15:00:00+0100;-0.12;0.0;2.68;76.42;58080.0;23440.0
2020-12-11T16:00:00+0100;-0.03;0.0;2.73;70.32;58920.0;23310.0
2020-12-11T17:00:00+0100;-0.01;0.0;2.75;71.6;58920.0;23250.0
2020-12-11T18:00:00+0100;0.3;0.0;2.88;70.69;58320.0;23250.0
2020-12-11T19:00:00+0100;0.4;0.0;3.12;69.49;63120.0;23310.0
2020-12-11T20:00:00+0100;-0.04;0.0;3.11;71.07;57720.0;23630.0
2020-12-11T21:00:00+0100;-0.49;0.0;2.82;73.4;52440.0;24130.0
2020-12-11T22:00:00+0100;0.0;0.0;2.94;67.77;41160.0;17810.0
2020-12-11T23:00:00+0100;-0.02;0.0;2.81;66.6;40200.0;13190.0
2020-12-12T00:00:00+0100;-0.05;0.0;2.75;62.1;45360.0;11380.0
2020-12-12T01:00:00+0100;-0.15;0.0;2.72;59.14;50160.0;11310.0
2020-12-12T02:00:00+0100;0.3;0.0;2.38;53.1;47160.0;11310.0
2020-12-12T03:00:00+0100;0.2;0.0;2.25;50.01;64560.0;11310.0
2020-12-12T04:00:00+0100;0.1;0.0;2.17;53.78;60480.0;11380.0
2020-12-12T05:00:00+0100;-0.0;0.0;2.08;61.63;56280.0;11380.0
2020-12-12T06:00:00+0100;-0.38;-0.0;1.77;54.88;59640.0;11380.0
2020-12-12T07:00:00+0100;-0.29;0.0;2.06;58.64;66960.0;11310.0
2020-12-12T08:00:00+0100;0.3;0.0;1.79;54.27;66960.0;11380.0
2020-12-12T09:00:00+0100;0.5;0.52;1.32;57.13;73440.0;11310.0
2020-12-12T10:00:00+0100;0.01;2.4;1.91;54.6;86280.0;11250.0
2020-12-12T11:00:00+0100;0.5;7.75;2.14;57.58;78720.0;11310.0
2020-12-12T12:00:00+0100;1.0;7.22;1.8;61.95;78480.0;11380.0
2020-12-12T13:00:00+0100;0.8;16.69;1.99;63.67;74640.0;11380.0
2020-12-12T14:00:00+0100;0.8;4.25;1.95;59.54;71520.0;11310.0
2020-12-12T15:00:00+0100;0.8;0.01;2.06;59.61;77160.0;11380.0
2020-12-12T16:00:00+0100;0.7;0.0;1.93;52.87;77520.0;11380.0
2020-12-12T17:00:00+0100;0.9;0.0;1.88;51.99;72600.0;11380.0
2020-12-12T18:00:00+0100;0.8;0.0;2.27;45.72;73200.0;11310.0
2020-12-12T19:00:00+0100;0.7;0.0;2.0;44.13;72960.0;11310.0
2020-12-12T20:00:00+0100;0.9;0.0;1.74;45.47;66600.0;11440.0
2020-12-12T21:00:00+0100;0.8;0.0;1.55;54.29;60960.0;11310.0
2020-12-12T22:00:00+0100;0.7;0.0;1.43;46.53;48480.0;11440.0
2020-12-12T23:00:00+0100;0.6;0.0;1.38;65.76;49440.0;11440.0
2020-12-13T00:00:00+0100;0.7;0.0;1.61;47.02;42360.0;11380.0
2020-12-13T01:00:00+0100;0.8;0.0;1.09;31.8;47640.0;11440.0
2020-12-13T02:00:00+0100;0.7;0.0;0.95;38.46;44880.0;11380.0
2020-12-13T03:00:00+0100;0.4;0.0;0.96;27.51;59160.0;11380.0
2020-12-13T04:00:00+0100;0.5;0.0;0.74;338.59;58440.0;11380.0
2020-12-13T05:00:00+0100;0.3;0.0;0.23;337.37;49920.0;11380.0
2020-12-13T06:00:00+0100;0.34;-0.0;0.48;31.87;54960.0;11310.0
2020-12-13T07:00:00+0100;0.32;0.0;0.67;272.11;65640.0;11380.0
2020-12-13T08:00:00+0100;0.3;0.0;0.45;319.74;60120.0;11310.0
2020-12-13T09:00:00+0100;0.6;0.35;0.46;24.83;69480.0;11310.0
2020-12-13T10:00:00+0100;0.6;1.85;0.52;72.11;74040.0;11250.0
2020-12-13T11:00:00+0100;0.6;2.96;0.75;34.13;72360.0;11310.0
2020-12-13T12:00:00+0100;0.6;3.65;0.85;41.9;70680.0;11310.0
2020-12-13T13:00:00+0100;0.7;3.06;0.81;49.96;63720.0;11310.0
2020-12-13T14:00:00+0100;0.6;1.1;0.57;38.7;63600.0;11310.0
2020-12-13T15:00:00+0100;0.5;0.0;0.64;41.92;75120.0;11440.0
2020-12-13T16:00:00+0100;0.6;0.0;0.62;73.2;66840.0;11310.0
2020-12-13T17:00:00+0100;0.6;0.0;0.52;137.72;70320.0;11310.0
2020-12-13T18:00:00+0100;0.7;0.0;0.53;141.04;72720.0;11310.0
2020-12-13T19:00:00+0100;0.6;0.0;0.44;140.62;73440.0;11380.0
2020-12-13T20:00:00+0100;0.6;0.0;0.71;127.55;68040.0;11310.0
2020-12-13T21:00:00+0100;0.7;0.0;0.99;120.94;54360.0;11380.0
2020-12-13T22:00:00+0100;0.8;0.0;1.33;123.87;44280.0;11440.0
2020-12-13T23:00:00+0100;0.7;0.0;1.44;129.3;45000.0;11500.0
2020-12-14T00:00:00+0100;0.6;0.0;1.67;133.18;41640.0;11310.0
2020-12-14T01:00:00+0100;0.6;0.0;1.77;134.81;44640.0;11440.0
2020-12-14T02:00:00+0100;0.7;0.0;2.35;138.77;40920.0;11440.0
2020-12-14T03:00:00+0100;1.0;0.0;2.89;146.95;56520.0;11310.0
2020-12-14T04:00:00+0100;2.2;0.0;2.82;141.6;52560.0;11310.0
2020-12-14T05:00:00+0100;2.1;0.0;2.77;138.8;47520.0;11310.0
2020-12-14T06:00:00+0100;1.62;-0.0;3.66;146.75;54360.0;11380.0
2020-12-14T07:00:00+0100;1.59;0.0;3.59;140.35;64680.0;11310.0
2020-12-14T08:00:00+0100;2.1;0.0;3.84;137.41;62760.0;11310.0
2020-12-14T09:00:00+0100;2.0;0.25;4.19;138.05;69480.0;11250.0
2020-12-14T10:00:00+0100;1.9;2.26;4.28;138.17;71520.0;11440.0
2020-12-14T11:00:00+0100;2.0;4.84;4.33;137.87;79320.0;11190.0
2020-12-14T12:00:00+0100;2.0;;3.85;137.79;74760.0;11310.0
2020-12-14T13:00:00+0100;;1.48;;;70200.0;11310.0
2020-12-14T14:00:00+0100;1.4;0.46;3.19;120.06;64800.0;11380.0
2020-12-14T15:00:00+0100;0.9;0.0;2.89;107.59;75360.0;11380.0
2020-12-14T16:00:00+0100;0.3;0.0;2.94;104.08;72840.0;11310.0
2020-12-14T17:00:00+0100;0.3;0.0;2.79;104.23;73800.0;11380.0
2020-12-14T18:00:00+0100;0.45;0.0;2.87;104.59;74760.0;11380.0
2020-12-14T19:00:00+0100;0.4;0.0;2.8;105.08;75360.0;11380.0
2020-12-14T20:00:00+0100;0.23;0.0;2.74;101.16;69840.0;11380.0
2020-12-14T21:00:00+0100;0.3;0.0;2.52;95.28;58560.0;11380.0
2020-12-14T22:00:00+0100;0.01;0.0;2.55;84.24;47040.0;11560.0
2020-12-14T23:00:00+0100;0.2;0.0;1.69;68.64;46560.0;11440.0
2020-12-15T00:00:00+0100;0.3;0.0;0.96;56.16;43560.0;11380.0
2020-12-15T01:00:00+0100;0.2;0.0;0.82;286.65;44160.0;11500.0
2020-12-15T02:00:00+0100;0.2;0.0;1.18;275.53;46680.0;11440.0
2020-12-15T03:00:00+0100;0.2;0.0;1.41;241.9;57480.0;11380.0
2020-12-15T04:00:00+0100;0.2;;1.44;270.56;53640.0;11310.0
2020-12-15T05:00:00+0100;;0.0;;;53160.0;11500.0
2020-12-15T06:00:00+0100;0.43;-0.0;1.19;201.94;52440.0;11310.0
2020-12-15T07:00:00+0100;0.46;0.0;0.81;194.51;73320.0;11380.0
2020-12-15T08:00:00+0100;0.3;0.0;1.0;180.56;68280.0;11310.0
2020-12-15T09:00:00+0100;0.3;0.1;1.06;172.21;62640.0;11380.0
2020-12-15T10:00:00+0100;0.47;1.63;0.96;151.57;75000.0;11380.0
2020-12-15T11:00:00+0100;0.59;1.4;1.26;136.01;68400.0;11310.0
2020-12-15T12:00:00+0100;0.6;1.19;0.54;151.07;71160.0;11310.0
2020-12-15T13:00:00+0100;0.73;0.89;0.91;267.36;66480.0;11380.0
2020-12-15T14:00:00+0100;0.8;0.57;1.08;264.61;70800.0;11380.0
2020-12-15T15:00:00+0100;1.15;0.01;1.95;282.99;70800.0;11380.0
2020-12-15T16:00:00+0100;0.87;-0.01;1.88;282.04;73080.0;11440.0
2020-12-15T17:00:00+0100;0.3;0.0;2.34;279.48;68640.0;11380.0
2020-12-15T18:00:00+0100;0.19;0.0;2.37;276.49;69600.0;11310.0
2020-12-15T19:00:00+0100;-0.03;0.0;2.28;273.51;72960.0;11380.0
2020-12-15T20:00:00+0100;-0.21;0.0;2.16;274.6;68280.0;11500.0
2020-12-15T21:00:00+0100;-0.25;0.0;1.79;258.23;61800.0;11440.0
2020-12-15T22:00:00+0100;-0.3;0.0;1.78;257.33;45000.0;11500.0
2020-12-15T23:00:00+0100;-0.54;0.0;1.72;244.98;50160.0;11630.0
2020-12-16T00:00:00+0100;-1.1;0.0;1.57;221.01;50640.0;11500.0
2020-12-16T01:00:00+0100;-0.98;0.0;1.45;246.99;46800.0;11500.0
2020-12-16T02:00:00+0100;-1.04;0.0;1.62;250.76;51840.0;11630.0
2020-12-16T03:00:00+0100;-1.21;0.0;1.99;260.48;64440.0;11440.0
2020-12-16T04:00:00+0100;-1.39;0.0;2.25;277.69;63000.0;11500.0
2020-12-16T05:00:00+0100;-2.7;0.0;2.71;274.12;63840.0;11500.0
2020-12-16T06:00:00+0100;-1.8;-0.0;2.52;268.47;67200.0;11630.0
2020-12-16T07:00:00+0100;-1.42;0.0;2.55;269.98;74880.0;11500.0
2020-12-16T08:00:00+0100;-1.84;0.0;2.03;265.12;76200.0;11500.0
2020-12-16T09:00:00+0100;-4.0;7.33;1.67;241.6;81360.0;11560.0
2020-12-16T10:00:00+0100;-2.03;49.1;1.66;255.49;85440.0;11560.0
2020-12-16T11:00:00+0100;-1.86;82.0;1.65;259.95;74520.0;11500.0
2020-12-16T12:00:00+0100;-1.55;89.93;1.47;254.05;67680.0;11630.0
2020-12-16T13:00:00+0100;-2.8;68.76;1.3;250.41;72120.0;11500.0
2020-12-16T14:00:00+0100;-1.86;26.15;0.97;216.11;77760.0;11500.0
2020-12-16T15:00:00+0100;-1.94;0.12;1.28;209.87;77520.0;11560.0
2020-12-16T16:00:00+0100;-2.06;0.0;1.34;229.02;78480.0;11500.0
2020-12-16T17:00:00+0100;-4.4;0.0;1.64;237.32;81480.0;11500.0
2020-12-16T18:00:00+0100;-2.48;0.0;1.57;243.03;81960.0;11630.0
2020-12-16T19:00:00+0100;-4.5;0.0;1.67;230.7;77640.0;11500.0
2020-12-16T20:00:00+0100;-2.34;0.0;0.97;208.86;67320.0;11560.0
2020-12-16T21:00:00+0100;-2.7;0.0;1.11;193.98;61200.0;11630.0
2020-12-16T22:00:00+0100;-1.91;0.0;1.11;198.06;46560.0;11560.0
2020-12-16T23:00:00+0100;-1.7;0.0;1.13;182.76;49680.0;11560.0
2020-12-17T00:00:00+0100;-1.3;0.0;0.93;174.29;45840.0;11630.0
2020-12-17T01:00:00+0100;-1.05;0.0;1.2;141.4;47280.0;11560.0
2020-12-17T02:00:00+0100;-0.8;0.0;1.04;125.65;48720.0;11500.0
2020-12-17T03:00:00+0100;-0.5;0.0;1.09;134.22;61320.0;11500.0
2020-12-17T04:00:00+0100;-0.3;0.0;0.98;130.03;57720.0;11440.0
2020-12-17T05:00:00+0100;-0.1;0.0;0.87;101.81;53040.0;11440.0
2020-12-17T06:00:00+0100;-0.13;-0.0;1.33;111.97;64800.0;11500.0
2020-12-17T07:00:00+0100;0.14;0.0;1.43;104.37;63600.0;11380.0
2020-12-17T08:00:00+0100;0.1;0.0;1.83;123.5;63840.0;11380.0
2020-12-17T09:00:00+0100;0.64;0.19;2.96;141.97;70680.0;11380.0
2020-12-17T10:00:00+0100;0.2;1.09;3.52;151.27;69120.0;11440.0
2020-12-17T11:00:00+0100;1.93;2.19;3.6;147.22;72000.0;11310.0
2020-12-17T12:00:00+0100;2.44;1.83;3.57;147.24;69360.0;11250.0
2020-12-17T13:00:00+0100;0.9;1.05;2.28;132.36;71640.0;11250.0
2020-12-17T14:00:00+0100;1.1;0.32;1.71;116.12;65160.0;11380.0
2020-12-17T15:00:00+0100;1.0;0.0;1.03;121.11;67920.0;11250.0
2020-12-17T16:00:00+0100;0.9;0.0;0.63;110.12;66360.0;11310.0
2020-12-17T17:00:00+0100;1.2;0.0;0.27;174.58;66960.0;11250.0
2020-12-17T18:00:00+0100;2.12;0.0;0.66;231.17;63960.0;11380.0
2020-12-17T19:00:00+0100;1.75;0.0;1.57;278.11;75840.0;11310.0
2020-12-17T20:00:00+0100;1.49;0.0;2.4;284.99;63120.0;11380.0
2020-12-17T21:00:00+0100;1.1;0.0;2.53;278.75;57720.0;11440.0
2020-12-17T22:00:00+0100;1.1;0.0;2.6;280.81;43200.0;11440.0
2020-12-17T23:00:00+0100;0.6;0.0;2.24;280.62;48120.0;11440.0
2020-12-18T00:00:00+0100;0.57;0.0;2.36;274.36;42840.0;11440.0
2020-12-18T01:00:00+0100;0.14;0.0;2.27;274.64;45960.0;11500.0
2020-12-18T02:00:00+0100;-0.23;0.0;2.25;268.99;47160.0;11440.0
2020-12-18T03:00:00+0100;-1.7;0.0;2.17;267.55;59400.0;11440.0
2020-12-18T04:00:00+0100;-1.7;0.0;1.75;257.98;59640.0;11440.0
2020-12-18T05:00:00+0100;-2.4;0.0;1.47;218.16;58320.0;11500.0
2020-12-18T06:00:00+0100;-1.38;-0.0;1.23;229.92;55800.0;11500.0
2020-12-18T07:00:00+0100;-1.7;0.0;1.52;229.1;74520.0;11380.0
2020-12-18T08:00:00+0100;-3.3;0.0;1.11;212.13;75480.0;11560.0
2020-12-18T09:00:00+0100;-1.98;6.12;1.4;220.58;79560.0;11440.0
2020-12-18T10:00:00+0100;-2.4;32.97;1.05;220.45;78960.0;11440.0
2020-12-18T11:00:00+0100;-1.24;5.99;0.98;189.15;75840.0;11440.0
2020-12-18T12:00:00+0100;-0.66;2.91;1.03;125.5;71880.0;11440.0
2020-12-18T13:00:00+0100;-0.34;1.37;1.16;142.72;71640.0;11380.0
2020-12-18T14:00:00+0100;-0.07;0.46;1.27;125.0;72360.0;11500.0
2020-12-18T15:00:00+0100;0.11;0.0;1.37;126.14;72480.0;11440.0
2020-12-18T16:00:00+0100;0.13;0.0;1.27;136.42;69480.0;11440.0
2020-12-18T17:00:00+0100;0.37;0.0;1.14;168.78;67800.0;11380.0
2020-12-18T18:00:00+0100;0.58;0.0;1.09;159.4;67920.0;11440.0
2020-12-18T19:00:00+0100;0.6;0.0;1.05;179.12;62280.0;11380.0
2020-12-18T20:00:00+0100;0.8;0.0;1.03;184.33;61080.0;11440.0
2020-12-18T21:00:00+0100;1.08;0.0;0.82;191.11;54120.0;11310.0
2020-12-18T22:00:00+0100;0.4;0.0;1.4;182.72;39360.0;11560.0
2020-12-18T23:00:00+0100;1.81;0.0;1.02;178.69;40920.0;11380.0
2020-12-19T00:00:00+0100;1.78;0.0;1.35;154.78;37680.0;11380.0
2020-12-19T01:00:00+0100;2.01;0.0;1.4;170.28;38760.0;11380.0
2020-12-19T02:00:00+0100;0.9;0.0;1.24;139.52;38040.0;11380.0
2020-12-19T03:00:00+0100;1.3;0.0;0.96;135.29;46560.0;11250.0
2020-12-19T04:00:00+0100;2.1;0.0;1.09;135.32;45840.0;11190.0
2020-12-19T05:00:00+0100;1.9;0.0;1.44;128.79;39600.0;11250.0
2020-12-19T06:00:00+0100;2.6;-0.0;1.78;141.42;40440.0;11250.0
2020-12-19T07:00:00+0100;5.04;0.0;2.04;164.28;51960.0;11190.0
2020-12-19T08:00:00+0100;6.2;0.0;2.17;166.02;49320.0;11060.0
2020-12-19T09:00:00+0100;6.1;0.08;2.09;145.97;61080.0;11060.0
2020-12-19T10:00:00+0100;6.1;1.54;2.56;179.43;71640.0;11130.0
2020-12-19T11:00:00+0100;6.0;2.56;2.46;163.06;60360.0;11130.0
2020-12-19T12:00:00+0100;6.0;3.37;2.83;171.19;58200.0;11130.0
2020-12-19T13:00:00+0100;5.6;4.16;2.14;139.05;58320.0;11130.0
2020-12-19T14:00:00+0100;5.5;1.97;1.92;137.5;57840.0;11130.0
2020-12-19T15:00:00+0100;5.2;0.0;1.93;133.49;61680.0;11190.0
2020-12-19T16:00:00+0100;5.2;0.0;1.98;145.52;55680.0;11130.0
2020-12-19T17:00:00+0100;4.8;0.0;2.12;151.01;55440.0;11130.0
2020-12-19T18:00:00+0100;4.9;0.0;2.57;156.45;56520.0;11190.0
2020-12-19T19:00:00+0100;5.0;0.0;2.94;152.27;59520.0;11130.0
2020-12-19T20:00:00+0100;4.8;0.0;2.7;154.21;55080.0;11190.0
2020-12-19T21:00:00+0100;4.7;0.0;3.7;151.81;49920.0;11250.0
2020-12-19T22:00:00+0100;5.1;0.0;4.04;158.73;33960.0;11190.0
2020-12-19T23:00:00+0100;5.2;0.0;4.22;159.98;39840.0;11310.0
2020-12-20T00:00:00+0100;5.2;0.0;3.94;165.61;34200.0;11190.0
2020-12-20T01:00:00+0100;4.73;0.0;3.78;171.36;34920.0;11190.0
2020-12-20T02:00:00+0100;5.5;0.0;4.1;174.94;35160.0;11190.0
2020-12-20T03:00:00+0100;5.7;0.0;3.15;185.91;41880.0;11060.0
2020-12-20T04:00:00+0100;5.08;0.0;2.24;188.62;43440.0;11190.0
2020-12-20T05:00:00+0100;4.82;0.0;2.72;191.98;37560.0;11130.0
2020-12-20T06:00:00+0100;5.28;-0.0;4.0;186.56;39000.0;11130.0
2020-12-20T07:00:00+0100;5.4;0.0;3.58;193.69;55560.0;11130.0
2020-12-20T08:00:00+0100;4.8;0.0;4.88;200.17;49200.0;11130.0
2020-12-20T09:00:00+0100;4.25;2.51;3.5;192.23;58080.0;11060.0
2020-12-20T10:00:00+0100;5.6;32.6;4.45;195.62;54720.0;11060.0
2020-12-20T11:00:00+0100;6.3;50.62;5.06;192.86;57360.0;11130.0
2020-12-20T12:00:00+0100;6.1;41.18;5.4;196.3;51240.0;11060.0
2020-12-20T13:00:00+0100;5.9;31.64;3.53;187.66;51480.0;11060.0
2020-12-20T14:00:00+0100;5.4;3.47;4.48;200.33;60480.0;11060.0
2020-12-20T15:00:00+0100;5.7;0.0;2.82;201.34;56160.0;11130.0
2020-12-20T16:00:00+0100;6.3;0.0;4.5;201.86;52320.0;11130.0
2020-12-20T17:00:00+0100;6.3;0.0;3.97;200.43;62160.0;11060.0
2020-12-20T18:00:00+0100;6.2;0.0;3.01;196.58;57000.0;11060.0
2020-12-20T19:00:00+0100;5.2;0.0;3.93;192.67;53880.0;11060.0
2020-12-20T20:00:00+0100;6.1;0.0;2.67;191.35;55920.0;11130.0
2020-12-20T21:00:00+0100;5.6;0.0;2.32;173.65;51960.0;11190.0
2020-12-20T22:00:00+0100;5.3;0.0;1.45;151.52;35280.0;11250.0
2020-12-20T23:00:00+0100;4.2;0.0;1.76;154.85;38520.0;11130.0
2020-12-21T00:00:00+0100;4.8;0.0;1.4;130.06;33720.0;11190.0
2020-12-21T01:00:00+0100;5.0;0.0;1.16;129.19;34680.0;11190.0
2020-12-21T02:00:00+0100;4.9;0.0;1.05;153.79;40440.0;11190.0
2020-12-21T03:00:00+0100;4.3;0.0;1.32;154.23;48120.0;11190.0
2020-12-21T04:00:00+0100;4.0;0.0;1.32;175.79;45360.0;11190.0
2020-12-21T05:00:00+0100;3.9;0.0;1.77;195.73;45360.0;11190.0
2020-12-21T06:00:00+0100;3.9;-0.0;1.82;198.78;40680.0;11190.0
2020-12-21T07:00:00+0100;3.4;0.0;1.75;187.05;55560.0;11190.0
2020-12-21T08:00:00+0100;3.5;0.0;1.51;206.09;58800.0;11190.0
2020-12-21T09:00:00+0100;2.3;0.37;1.31;189.29;60960.0;11130.0
2020-12-21T10:00:00+0100;2.8;21.35;1.05;194.71;68880.0;11130.0
2020-12-21T11:00:00+0100;3.8;68.71;1.63;201.94;76440.0;11130.0
2020-12-21T12:00:00+0100;3.8;82.66;1.3;183.2;65880.0;11130.0
2020-12-21T13:00:00+0100;2.7;65.42;1.42;184.09;58440.0;11190.0
2020-12-21T14:00:00+0100;1.9;26.19;1.51;200.52;57480.0;11310.0
2020-12-21T15:00:00+0100;1.4;0.19;1.68;211.14;66720.0;11250.0
2020-12-21T16:00:00+0100;-0.6;0.0;2.2;225.58;58920.0;11310.0
2020-12-21T17:00:00+0100;-1.4;0.0;2.14;225.31;66120.0;11250.0
2020-12-21T18:00:00+0100;-1.4;0.0;2.0;218.73;70320.0;11380.0
2020-12-21T19:00:00+0100;-1.4;0.0;2.27;215.86;64800.0;11310.0
2020-12-21T20:00:00+0100;-0.7;0.0;2.44;213.47;60600.0;11380.0
2020-12-21T21:00:00+0100;-0.1;0.0;2.1;206.59;53280.0;11310.0
2020-12-21T22:00:00+0100;-0.2;0.0;1.46;198.05;38280.0;11500.0
2020-12-21T23:00:00+0100;0.3;0.0;1.33;182.93;41880.0;11380.0
2020-12-22T00:00:00+0100;0.4;0.0;2.75;178.46;37320.0;11310.0
2020-12-22T01:00:00+0100;2.78;0.0;2.46;175.86;38520.0;11310.0
2020-12-22T02:00:00+0100;3.3;0.0;2.58;167.79;43440.0;11380.0
2020-12-22T03:00:00+0100;2.8;0.0;2.9;155.91;49680.0;11250.0
2020-12-22T04:00:00+0100;3.4;0.0;5.72;152.25;46800.0;11250.0
2020-12-22T05:00:00+0100;3.7;0.0;5.89;152.38;41640.0;11250.0
2020-12-22T06:00:00+0100;3.6;-0.0;5.28;149.06;44040.0;11310.0
2020-12-22T07:00:00+0100;3.4;0.0;4.69;144.51;57120.0;11250.0
2020-12-22T08:00:00+0100;3.0;0.0;4.14;143.58;62040.0;11190.0
2020-12-22T09:00:00+0100;2.8;0.14;3.38;136.63;64560.0;11250.0
2020-12-22T10:00:00+0100;2.7;1.08;2.98;137.71;67080.0;11250.0
2020-12-22T11:00:00+0100;2.6;2.52;2.45;134.06;65160.0;11380.0
2020-12-22T12:00:00+0100;2.41;3.88;1.71;129.93;73680.0;11190.0
2020-12-22T13:00:00+0100;2.8;4.14;1.06;133.04;66600.0;11250.0
2020-12-22T14:00:00+0100;2.67;2.33;0.53;158.15;57840.0;11250.0
2020-12-22T15:00:00+0100;2.8;0.04;0.57;198.66;63960.0;11310.0
2020-12-22T16:00:00+0100;2.6;0.0;1.14;199.31;58920.0;11250.0
2020-12-22T17:00:00+0100;2.8;0.0;1.44;200.19;57480.0;11250.0
2020-12-22T18:00:00+0100;2.02;0.0;1.85;209.02;70560.0;11250.0
2020-12-22T19:00:00+0100;1.63;0.0;1.23;210.31;68160.0;11250.0
2020-12-22T20:00:00+0100;-0.2;0.0;1.86;209.06;64440.0;11380.0
2020-12-22T21:00:00+0100;-0.5;0.0;2.02;224.47;55800.0;11380.0
2020-12-22T22:00:00+0100;0.41;0.0;1.41;222.07;47040.0;11440.0
2020-12-22T23:00:00+0100;0.3;0.0;1.43;227.53;45960.0;11500.0
2020-12-23T00:00:00+0100;-0.0;0.0;1.71;229.29;41520.0;11440.0
2020-12-23T01:00:00+0100;0.22;0.0;1.48;228.81;45360.0;11380.0
2020-12-23T02:00:00+0100;-0.1;0.0;1.38;195.17;46680.0;11440.0
2020-12-23T03:00:00+0100;-0.47;0.0;1.56;221.56;58320.0;11440.0
2020-12-23T04:00:00+0100;-1.3;0.0;1.46;235.9;58680.0;11440.0
2020-12-23T05:00:00+0100;-1.7;0.0;2.3;244.04;54840.0;11440.0
2020-12-23T06:00:00+0100;-0.78;-0.0;2.36;250.64;53400.0;11500.0
2020-12-23T07:00:00+0100;-0.68;0.0;3.67;267.03;69000.0;11440.0
2020-12-23T08:00:00+0100;-2.7;0.0;3.67;273.32;69120.0;11440.0
2020-12-23T09:00:00+0100;-2.6;5.34;3.39;274.29;71880.0;11440.0
2020-12-23T10:00:00+0100;-0.18;45.44;3.91;280.28;67320.0;11500.0
2020-12-23T11:00:00+0100;0.09;80.72;4.65;284.61;71280.0;11250.0
2020-12-23T12:00:00+0100;2.03;90.12;4.48;285.96;66480.0;11250.0
2020-12-23T13:00:00+0100;3.2;70.26;4.77;285.98;61200.0;11310.0
2020-12-23T14:00:00+0100;3.25;28.2;4.42;285.95;58200.0;11310.0
2020-12-23T15:00:00+0100;2.8;0.28;3.63;283.21;62520.0;11380.0
2020-12-23T16:00:00+0100;1.74;0.0;3.6;281.17;60600.0;11310.0
2020-12-23T17:00:00+0100;1.44;0.0;3.24;279.25;63000.0;11310.0
2020-12-23T18:00:00+0100;1.09;0.0;3.14;278.13;65760.0;11380.0
2020-12-23T19:00:00+0100;1.02;0.0;3.43;281.02;66480.0;11250.0
2020-12-23T20:00:00+0100;0.65;0.0;3.39;280.97;61080.0;11440.0
2020-12-23T21:00:00+0100;-2.9;0.0;3.21;281.17;56880.0;11500.0
2020-12-23T22:00:00+0100;0.04;0.0;3.31;283.04;44160.0;11440.0
2020-12-23T23:00:00+0100;0.1;0.0;3.09;279.45;40560.0;11380.0
2020-12-24T00:00:00+0100;-1.4;0.0;3.24;282.23;45120.0;11440.0
2020-12-24T01:00:00+0100;-0.15;0.0;3.43;285.09;41160.0;11500.0
2020-12-24T02:00:00+0100;-0.6;0.0;3.0;280.28;45360.0;11440.0
