Header_line;17
location;Oslo Norway
year_of_construction;2009
floor_area;15127
number_of_users;1100
building_category;Sch
dhw_heat_source;DH
sh_heat_source;DH
pv;Roof:x:x
timestamp_format;%Y-%m-%dT%H:%M:%S%z
time_zone;Etc/Gmt-1
building_id;8102

;Heat import;Electricity import;Heat use;Electricity use;Electricity production;Weather variable;Weather variable;Weather variable;Weather variable;Weather variable
;Wh;Wh;Wh;Wh;Wh;C;W/m2;m/s;deg;%
;Imported District Heating;Electricity imported ;Heat Total = HtSpace + HtDHW;Electricity exported;Electricity production from PV;Temperature Outdoor;Global Solar Horizontal Radiation;Wind_speed;Wind_dir;Relative Humidity
TimeStamp;HtDH;ElImp;HtTot;ElExp;ElPV;Tout;SolGlob;WindSpd;WindDir;RH
2023-02-06T18:00:00+0100;570000.0;162000.0;570000.0;0.0;0.0;-0.9298767089843524;0.0;0.6295873;301.96432;0.98732036
2023-02-06T19:00:00+0100;560000.0;147000.0;560000.0;0.0;0.0;-0.6756652832031023;0.0;1.0547856;298.88156;0.9941569
2023-02-06T20:00:00+0100;260000.0;111600.0;260000.0;0.0;0.0;-0.6579956054687273;0.0;0.76529706;202.55392;0.9955453
2023-02-06T21:00:00+0100;240000.0;107400.0;240000.0;0.0;0.0;-0.6712097167968523;2.267336781288284e-14;1.1422648;238.95312;0.9944465
2023-02-06T22:00:00+0100;120000.0;97200.0;120000.0;0.0;0.0;-0.6322692871093523;2.2668271580804523e-14;0.8460612;246.00266;0.9955454
2023-02-06T23:00:00+0100;90000.0;69000.0;90000.0;0.0;0.0;-0.6529296874999773;2.2661016581733883e-14;0.5671218;240.94661;0.99600255
2023-02-07T00:00:00+0100;120000.0;69600.0;120000.0;0.0;0.0;-0.4935974121093522;2.2658533999692704e-14;0.9777309;207.16542;0.994675
2023-02-07T01:00:00+0100;150000.0;69600.0;150000.0;0.0;0.0;-0.5197509765624773;2.2671872095752442e-14;0.64162153;269.9552;0.99522436
2023-02-07T02:00:00+0100;120000.0;70200.0;120000.0;0.0;0.0;-0.5714477539062273;2.265201143942303e-14;1.0400951;237.00858;0.994263
2023-02-07T03:00:00+0100;140000.0;70200.0;140000.0;0.0;0.0;-0.8963073730468523;2.266961310029261e-14;0.95634294;262.52148;0.9948801
2023-02-07T04:00:00+0100;320000.0;75000.0;320000.0;0.0;0.0;-1.0979980468749773;2.264834924541819e-14;0.6324735;240.13562;0.99603295
2023-02-07T05:00:00+0100;490000.0;86400.0;490000.0;0.0;0.0;-1.2028869628906025;2.2657177060440385e-14;1.0864644;210.86351;0.9948426
2023-02-07T06:00:00+0100;660000.0;198000.0;660000.0;0.0;0.0;-1.1955627441406025;-4.5311169939567085e-14;1.2936915;251.22888;0.99403995
2023-02-07T07:00:00+0100;680000.0;223200.0;680000.0;0.0;0.0;-1.1177734374999773;0.0;1.142295;230.43163;0.986531
2023-02-07T08:00:00+0100;660000.0;256200.0;660000.0;0.0;0.0;-0.9595092773437272;5.671111111111111;0.9558345;261.30725;0.987492
2023-02-07T09:00:00+0100;670000.0;255600.0;670000.0;0.0;130.0;-0.6259216308593523;29.635555555555555;0.5962447;239.03116;0.98659194
2023-02-07T10:00:00+0100;610000.0;250200.0;610000.0;0.0;650.0;-0.1626953124999772;59.52;1.1828606;206.62178;0.98526406
2023-02-07T11:00:00+0100;650000.0;242400.0;650000.0;0.0;520.0;0.0902343750000227;79.36;1.3552575;194.59898;0.9821665
2023-02-07T12:00:00+0100;580000.0;243600.0;580000.0;0.0;520.0;0.1329589843750227;81.70666666666666;1.1241606;252.3219;0.98027414
2023-02-07T13:00:00+0100;570000.0;240600.0;570000.0;0.0;550.0;0.2708374023437727;75.44888888888889;1.2877353;221.02121;0.98105234
2023-02-07T14:00:00+0100;530000.0;237600.0;530000.0;0.0;420.0;0.2862792968750227;60.12444444444444;1.0115674;250.17548;0.98160154
2023-02-07T15:00:00+0100;560000.0;219000.0;560000.0;0.0;20.0;0.3000732421875227;28.07111111111111;0.9138528;249.27708;0.9794811
2023-02-07T16:00:00+0100;530000.0;199200.0;530000.0;0.0;0.0;0.2626281738281477;5.137777777777778;0.5687943;311.63373;0.98566127
2023-02-07T17:00:00+0100;430000.0;167400.0;430000.0;0.0;0.0;0.2826477050781477;-0.0355555555555555;0.62559456;42.091286;0.9650183
2023-02-07T18:00:00+0100;440000.0;160800.0;440000.0;0.0;0.0;0.1860290527343977;0.0;1.4426109;198.71254;0.95677865
2023-02-07T19:00:00+0100;440000.0;145800.0;440000.0;0.0;0.0;0.0989013671875227;0.0;1.0828693;202.99728;0.9857687
2023-02-07T20:00:00+0100;240000.0;109800.0;240000.0;0.0;0.0;0.1043029785156477;0.0;0.98377156;184.72505;0.9885149
2023-02-07T21:00:00+0100;250000.0;108000.0;250000.0;0.0;0.0;0.0016113281250227;2.2064942465741903e-14;1.0739406;209.4893;0.98950654
2023-02-07T22:00:00+0100;120000.0;102600.0;120000.0;0.0;0.0;-0.1391357421874772;2.2025329091432712e-14;1.1252307;205.8129;0.9898872
2023-02-07T23:00:00+0100;80000.0;69600.0;80000.0;0.0;0.0;-0.2302917480468522;2.2050725443121008e-14;1.256973;211.35034;0.9896735
2023-02-08T00:00:00+0100;120000.0;68400.0;120000.0;0.0;0.0;-0.2887023925781022;2.2133136373053082e-14;1.6202842;212.0244;0.98938406
2023-02-08T01:00:00+0100;160000.0;68400.0;160000.0;0.0;0.0;-0.3334411621093522;2.2179280017514063e-14;1.4305139;192.86818;0.9905281
2023-02-08T02:00:00+0100;120000.0;69000.0;120000.0;0.0;0.0;-0.4090942382812272;2.224193051958423e-14;1.385442;228.37405;0.9913517
2023-02-08T03:00:00+0100;120000.0;68400.0;120000.0;0.0;0.0;-0.7199768066406023;2.2297746211159052e-14;0.7028615;185.88753;0.9953192
2023-02-08T04:00:00+0100;300000.0;68400.0;300000.0;0.0;0.0;-0.8459228515624773;2.2339136713295853e-14;1.0400302;138.66238;0.9947087
2023-02-08T05:00:00+0100;500000.0;78000.0;500000.0;0.0;0.0;-0.7676147460937273;2.2375974530043487e-14;0.7895561;172.04695;0.99467844
2023-02-08T06:00:00+0100;680000.0;194400.0;680000.0;0.0;0.0;-0.9229187011718524;-4.4759377531505216e-14;1.921387;217.05156;0.9926339
2023-02-08T07:00:00+0100;680000.0;218400.0;680000.0;0.0;0.0;-0.8466857910156023;0.0;1.7460126;225.55424;0.98582846
2023-02-08T08:00:00+0100;650000.0;250200.0;650000.0;0.0;0.0;-0.8151916503906023;4.373333333333333;1.3475153;212.55121;0.98826987
2023-02-08T09:00:00+0100;640000.0;251400.0;640000.0;0.0;20.0;-0.8752807617187273;28.942222222222224;1.0114841;217.64743;0.9882701
2023-02-08T10:00:00+0100;710000.0;273000.0;710000.0;0.0;460.0;-1.0226196289062273;47.53777777777778;2.4399137;202.57831;0.98195195
2023-02-08T11:00:00+0100;800000.0;273600.0;800000.0;0.0;460.0;-0.9311279296874772;59.12888888888889;2.8603332;202.22934;0.9821205
2023-02-08T12:00:00+0100;660000.0;250200.0;660000.0;0.0;660.0;-0.6859191894531023;61.13777777777778;2.4524002;234.16586;0.98045725
2023-02-08T13:00:00+0100;530000.0;244200.0;530000.0;0.0;1200.0;-0.0695556640624772;52.55111111111111;2.764377;237.99466;0.97249174
2023-02-08T14:00:00+0100;490000.0;238200.0;490000.0;0.0;750.0;1.0024353027343975;45.51111111111111;4.5231533;217.45534;0.94083
2023-02-08T15:00:00+0100;390000.0;221400.0;390000.0;0.0;430.0;1.7823425292968975;26.27555555555556;6.240062;197.11076;0.9254494
2023-02-08T16:00:00+0100;350000.0;205200.0;350000.0;0.0;0.0;3.1000610351562727;5.137777777777778;7.290577;190.50972;0.9615216
2023-02-08T17:00:00+0100;380000.0;177000.0;380000.0;0.0;0.0;3.9212280273437727;0.0;7.3348103;188.10947;0.9497725
2023-02-08T18:00:00+0100;410000.0;166200.0;410000.0;0.0;0.0;3.9275146484375214;0.0;7.949783;183.90883;0.93190527
2023-02-08T19:00:00+0100;360000.0;151200.0;360000.0;0.0;0.0;4.105676269531273;0.0;9.061598;189.841;0.9343928
2023-02-08T20:00:00+0100;130000.0;108600.0;130000.0;0.0;0.0;4.219750976562523;0.0;8.273216;189.35266;0.9083768
2023-02-08T21:00:00+0100;140000.0;95400.0;140000.0;0.0;0.0;4.238702392578148;2.035833307489909e-14;9.080363;195.13232;0.8949796
2023-02-08T22:00:00+0100;110000.0;88200.0;110000.0;0.0;0.0;4.083551025390648;2.0031657659785252e-14;8.575548;198.78304;0.8755244
2023-02-08T23:00:00+0100;70000.0;65400.00000000001;70000.0;0.0;0.0;3.7781921386718977;1.974462260356801e-14;8.134574;198.38113;0.8704273
2023-02-09T00:00:00+0100;90000.0;64800.0;90000.0;0.0;0.0;3.1843505859375227;1.9304361350188278e-14;9.927024;195.47873;0.8794153
2023-02-09T01:00:00+0100;130000.0;66600.0;130000.0;0.0;0.0;3.632379150390648;1.8983329568782952e-14;9.262392;194.30092;0.8606471
2023-02-09T02:00:00+0100;80000.0;66000.0;80000.0;0.0;0.0;3.6381774902343977;1.868075139022096e-14;7.7681665;192.83711;0.8628599
2023-02-09T03:00:00+0100;90000.0;66000.0;90000.0;0.0;0.0;3.754571533203148;1.8444285450798972e-14;7.151542;193.83801;0.8701234
2023-02-09T04:00:00+0100;220000.0;66000.0;220000.0;0.0;0.0;3.8863159179687727;1.8190692008257522e-14;7.3893085;192.28429;0.8817657
2023-02-09T05:00:00+0100;280000.0;78600.0;280000.0;0.0;0.0;4.212060546875023;1.7954973927400733e-14;7.8053274;189.20445;0.8783631
2023-02-09T06:00:00+0100;440000.0;188400.0;440000.0;0.0;0.0;4.332604980468773;-3.6223493340672685e-14;7.3229656;191.42177;0.88475645
2023-02-09T07:00:00+0100;480000.0;198600.0;480000.0;0.0;0.0;4.362695312500023;0.0;6.1931224;200.07947;0.8825896
2023-02-09T08:00:00+0100;530000.0;222000.0;530000.0;0.0;180.0;4.028771972656273;17.137777777777778;4.495463;212.31728;0.88297117
2023-02-09T09:00:00+0100;520000.0;239400.0;520000.0;0.0;2810.0;3.5504394531250227;100.49777777777778;3.7596006;209.75427;0.8951473
2023-02-09T10:00:00+0100;490000.0;241800.0;490000.0;0.0;6220.0;3.8438659667968977;184.9955555555556;6.3827944;179.10287;0.81989026
2023-02-09T11:00:00+0100;520000.0;244200.0;520000.0;0.0;6970.0;4.562554931640648;199.78666666666663;6.6483126;181.16447;0.71877
2023-02-09T12:00:00+0100;460000.0;241200.0;460000.0;0.0;10320.0;4.618066406250023;230.8229861111111;6.5155473;181.30304;0.71028554
2023-02-09T13:00:00+0100;410000.0;237600.0;410000.0;0.0;13950.0;5.255303955078148;165.37;7.12048;176.28487;0.71486294
2023-02-09T14:00:00+0100;410000.0;229800.0;410000.0;0.0;13420.0;5.952661132812523;33.025;8.544582;178.08932;0.73773587
2023-02-09T15:00:00+0100;410000.0;215400.0;410000.0;0.0;3960.0;6.266381835937523;66.27555555555556;8.879465;185.97464;0.73515725
2023-02-09T16:00:00+0100;430000.0;204000.0;430000.0;0.0;880.0;5.674707031250023;13.04888888888889;8.324246;193.29793;0.7077835
2023-02-09T17:00:00+0100;430000.0;181800.0;430000.0;0.0;0.0;5.017907714843773;0.0;8.154524;193.3764;0.7187705
2023-02-09T18:00:00+0100;420000.0;172200.0;420000.0;0.0;0.0;4.724023437500023;0.0;8.5705385;211.88902;0.7124536
2023-02-09T19:00:00+0100;460000.0;153000.0;460000.0;0.0;0.0;4.138482666015648;0.0;9.073685;224.3642;0.87952256
2023-02-09T20:00:00+0100;170000.0;111000.0;170000.0;0.0;0.0;3.348809814453148;0.0;6.5945644;261.08392;0.5284635
2023-02-09T21:00:00+0100;180000.0;108000.0;180000.0;0.0;0.0;2.7050415039062727;1.6356013765594924e-14;6.9445467;264.39905;0.5390073
2023-02-09T22:00:00+0100;110000.0;99600.0;110000.0;0.0;0.0;2.0921264648437727;1.634710114186946e-14;5.6283274;258.1148;0.6008668
2023-02-09T23:00:00+0100;80000.0;72600.0;80000.0;0.0;0.0;1.5763793945312727;1.6335297312350704e-14;4.65932;255.95195;0.5844784
2023-02-10T00:00:00+0100;90000.0;67200.0;90000.0;0.0;0.0;1.3846984863281475;1.6336349711259463e-14;4.354706;260.6861;0.58045053
2023-02-10T01:00:00+0100;150000.0;67800.0;150000.0;0.0;0.0;1.2781616210937727;1.6341553881687393e-14;3.8211389;253.96301;0.6397917
2023-02-10T02:00:00+0100;110000.0;68400.0;110000.0;0.0;0.0;1.0081726074218975;1.632629987992197e-14;3.0090961;269.4337;0.5621244
2023-02-10T03:00:00+0100;110000.0;68400.0;110000.0;0.0;0.0;0.8242126464843977;1.6321685515475873e-14;3.23681;271.7061;0.55428123
2023-02-10T04:00:00+0100;290000.0;67200.0;290000.0;0.0;0.0;0.3646179199218977;1.6323173522724154e-14;5.92286;280.31268;0.49042353
2023-02-10T05:00:00+0100;510000.0;78600.0;510000.0;0.0;0.0;0.1975646972656477;1.6318165954290167e-14;3.971659;280.2912;0.53281236
2023-02-10T06:00:00+0100;650000.0;208800.0;650000.0;0.0;0.0;-0.0487121582031022;-3.2633768372776945e-14;3.2747252;182.53014;0.6038728
2023-02-10T07:00:00+0100;660000.0;226200.0;660000.0;0.0;0.0;-0.2251342773437272;0.0;3.157267;159.12495;0.5966863
2023-02-10T08:00:00+0100;650000.0;256200.0;650000.0;0.0;1250.0;-0.4862731933593522;18.862222222222226;2.7914674;206.14833;0.6107854
2023-02-10T09:00:00+0100;710000.0;252600.0;710000.0;0.0;4120.0;-0.3503479003906022;85.60888888888888;2.72555;191.48557;0.62113094
2023-02-10T10:00:00+0100;700000.0;237000.0;700000.0;0.0;8530.0;0.0746398925781477;107.21777777777778;2.9845994;181.00253;0.6405856
2023-02-10T11:00:00+0100;620000.0;233400.0;620000.0;0.0;8900.0;0.6403747558593977;109.90222222222222;3.8452554;183.91084;0.6133325
2023-02-10T12:00:00+0100;580000.0;241800.0;580000.0;0.0;6400.0;1.1119018554687727;71.35809027777778;3.7853713;190.90793;0.59500647
2023-02-10T13:00:00+0100;590000.0;240000.0;590000.0;0.0;2970.0;1.2335144042968975;47.539375;2.9477124;196.60785;0.61121124
2023-02-10T14:00:00+0100;560000.0;223800.0;560000.0;0.0;1000.0;1.3258911132812727;20.69215277777778;3.6522937;188.87762;0.6719717
2023-02-10T15:00:00+0100;660000.0;217800.0;660000.0;0.0;90.0;1.1774536132812727;5.671111111111111;4.213305;182.06851;0.8569087
2023-02-10T16:00:00+0100;570000.0;207600.0;570000.0;0.0;0.0;-0.1555236816406022;0.7644444444444445;5.4067307;178.87741;0.83899605
2023-02-10T17:00:00+0100;490000.0;170400.0;490000.0;0.0;0.0;-0.0071472167968522;0.0;4.6326823;195.3778;0.93538606
2023-02-10T18:00:00+0100;350000.0;162000.0;350000.0;0.0;0.0;0.4722839355468977;0.0;4.9391255;207.66817;0.9599823
2023-02-10T19:00:00+0100;350000.0;145800.0;350000.0;0.0;0.0;1.6236511230468975;0.0;5.2422094;221.28198;0.9479134
2023-02-10T20:00:00+0100;140000.0;106200.0;140000.0;0.0;0.0;2.622003173828148;0.0;5.3772306;211.04518;0.9319221
2023-02-10T21:00:00+0100;160000.0;103800.0;160000.0;0.0;0.0;3.192559814453148;1.717004624899074e-14;4.789391;200.43481;0.95003426
2023-02-10T22:00:00+0100;100000.0;97800.0;100000.0;0.0;0.0;2.8100830078125227;1.7174710727670592e-14;4.250696;202.04662;0.96146286
2023-02-10T23:00:00+0100;80000.0;68400.0;80000.0;0.0;0.0;1.9570556640625227;1.7167347790250334e-14;3.4375756;199.43556;0.9625618
2023-02-11T00:00:00+0100;110000.0;67200.0;110000.0;0.0;0.0;1.3196044921875227;1.7180994281594682e-14;3.0323026;178.68173;0.95160604
2023-02-11T01:00:00+0100;140000.0;67800.0;140000.0;0.0;0.0;0.9652954101562728;1.7216652486378652e-14;2.1965847;180.45612;0.94914985
2023-02-11T02:00:00+0100;70000.0;67800.0;70000.0;0.0;0.0;1.3256774902343975;1.7217539122821932e-14;3.3097482;197.33553;0.9171502
2023-02-11T03:00:00+0100;60000.0;67800.0;60000.0;0.0;0.0;3.9798217773437727;1.6993351170668802e-14;2.44584;194.41801;0.80919594
2023-02-11T04:00:00+0100;70000.0;67800.0;70000.0;0.0;0.0;6.733728027343773;1.6745790710882682e-14;5.7020035;286.02698;0.65004647
2023-02-11T05:00:00+0100;100000.0;67200.0;100000.0;0.0;0.0;7.074243164062523;1.6601457862740354e-14;4.3120236;287.91455;0.64882636
2023-02-11T06:00:00+0100;100000.0;66600.0;100000.0;0.0;0.0;5.688531494140648;-3.324229394838538e-14;2.4555943;290.35712;0.7229689
2023-02-11T07:00:00+0100;100000.0;63600.0;100000.0;0.0;0.0;3.7417846679687727;0.0;1.6505332;214.6536;0.78075397
2023-02-11T08:00:00+0100;110000.0;76200.0;110000.0;0.0;310.0;2.9959960937500227;21.36888888888889;1.337367;14.524829;0.7876966
2023-02-11T09:00:00+0100;120000.0;79200.0;120000.0;0.0;3230.0;2.3869567871093977;101.83111111111111;3.250052;62.91861;0.8249127
2023-02-11T10:00:00+0100;120000.0;74400.0;120000.0;0.0;8900.0;2.410333251953148;178.57777777777778;2.688128;62.043026;0.79334235
2023-02-11T11:00:00+0100;120000.0;78600.0;120000.0;0.0;9550.0;3.025933837890648;205.06666666666663;3.3750196;76.44448;0.7400583
2023-02-11T12:00:00+0100;110000.0;78000.0;110000.0;0.0;8650.0;3.900567626953148;204.26961805555555;3.3129342;62.14128;0.7041849
2023-02-11T13:00:00+0100;100000.0;81000.0;100000.0;0.0;7100.0;4.434411621093773;60.38211805555556;1.0171227;83.73378;0.71823794
2023-02-11T14:00:00+0100;120000.0;80400.0;120000.0;0.0;7440.0;4.354089355468773;72.91354166666666;0.84973174;251.11896;0.72658473
2023-02-11T15:00:00+0100;120000.0;83400.0;120000.0;0.0;4880.0;4.324578857421898;66.56;0.78979933;242.1161;0.7228924
2023-02-11T16:00:00+0100;120000.0;89400.0;120000.0;0.0;830.0;4.087854003906273;20.0;1.1211424;155.13747;0.75807905
2023-02-11T17:00:00+0100;130000.0;90000.0;130000.0;0.0;0.0;3.2905212402343977;0.0;1.7247467;83.712036;0.80838734
2023-02-11T18:00:00+0100;130000.0;89400.0;130000.0;0.0;0.0;2.459039306640648;0.0;1.9140081;53.859028;0.8339764
2023-02-11T19:00:00+0100;140000.0;89400.0;140000.0;0.0;0.0;1.896051025390648;0.0;1.4398167;44.82633;0.85184443
2023-02-11T20:00:00+0100;130000.0;81000.0;130000.0;0.0;0.0;1.1621948242187727;0.0;0.8587134;29.0815;0.855003
2023-02-11T21:00:00+0100;130000.0;72600.0;130000.0;0.0;0.0;0.6583496093750227;1.6069678381179662e-14;0.9479995;32.15379;0.84226197
2023-02-11T22:00:00+0100;130000.0;72000.0;130000.0;0.0;0.0;0.2033630371093977;1.6078033965922285e-14;1.5501945;66.41203;0.8434981
2023-02-11T23:00:00+0100;110000.0;66600.0;110000.0;0.0;0.0;-0.0769104003906022;1.608565132945235e-14;0.7678193;228.53484;0.8501662
2023-02-12T00:00:00+0100;140000.0;67200.0;140000.0;0.0;0.0;-0.3337768554687272;1.6073103496309454e-14;0.83584285;72.5643;0.861122
2023-02-12T01:00:00+0100;190000.0;68400.0;190000.0;0.0;0.0;-0.4622253417968522;1.6075844359401494e-14;1.3371267;205.36237;0.85811603
2023-02-12T02:00:00+0100;130000.0;67200.0;130000.0;0.0;0.0;-0.4257568359374772;1.608175398404299e-14;1.0383211;312.78894;0.90569293
2023-02-12T03:00:00+0100;140000.0;67200.0;140000.0;0.0;0.0;-0.2966369628906022;1.6069688018532306e-14;0.8893719;221.47893;0.9326552
2023-02-12T04:00:00+0100;130000.0;67200.0;130000.0;0.0;0.0;-0.3363708496093522;1.6076252983153615e-14;1.0387765;174.29764;0.9328537
2023-02-12T05:00:00+0100;130000.0;67200.0;130000.0;0.0;0.0;-0.0935424804687272;1.6057957432893646e-14;0.8828191;272.80634;0.9236983
2023-02-12T06:00:00+0100;140000.0;66600.0;140000.0;0.0;0.0;0.0846496582031477;-8.034841310807414e-14;0.8000616;305.16382;0.91030115
2023-02-12T07:00:00+0100;130000.0;64800.0;130000.0;0.0;0.0;0.3024536132812727;0.0;0.9923748;35.64342;0.88269794
2023-02-12T08:00:00+0100;140000.0;70200.0;140000.0;0.0;190.0;0.3497863769531477;18.57777777777778;1.1020527;178.0569;0.8625867
2023-02-12T09:00:00+0100;140000.0;76200.0;140000.0;0.0;1630.0;0.2011352539062727;69.30666666666667;1.7190256;188.1972;0.84908247
2023-02-12T10:00:00+0100;150000.0;79800.0;150000.0;0.0;4340.0;0.2960754394531477;161.9911111111111;1.7577507;211.00934;0.85308087
2023-02-12T11:00:00+0100;150000.0;85200.0;150000.0;0.0;9370.0;1.8610778808593973;234.6555902777777;2.388894;208.87553;0.827858
2023-02-12T12:00:00+0100;110000.0;85200.0;110000.0;0.0;12500.0;3.1473632812500227;256.72545138888887;2.3239617;212.87239;0.79137385
2023-02-12T13:00:00+0100;100000.0;85800.0;100000.0;0.0;13060.0;4.926812744140648;238.2876388888889;2.4400148;202.43846;0.7487251
2023-02-12T14:00:00+0100;120000.0;89400.0;120000.0;0.0;9470.0;6.160333251953148;186.179375;2.2927117;202.45323;0.74805367
2023-02-12T15:00:00+0100;120000.0;90600.0;120000.0;0.0;5020.0;5.553948974609398;105.54666666666668;2.132585;221.88138;0.7769089
2023-02-12T16:00:00+0100;120000.0;96600.0;120000.0;0.0;1150.0;4.897637939453148;26.88;1.207304;251.09418;0.79094684
2023-02-12T17:00:00+0100;120000.0;93000.0;120000.0;0.0;10.0;4.369042968750023;0.0;1.3103616;192.15114;0.8272014
2023-02-12T18:00:00+0100;130000.0;88200.0;130000.0;0.0;0.0;3.7884460449218977;0.0;1.8998504;152.33115;0.85781085
2023-02-12T19:00:00+0100;120000.0;75600.0;120000.0;0.0;0.0;3.783380126953148;0.0;2.647897;163.47131;0.84475845
2023-02-12T20:00:00+0100;130000.0;70800.0;130000.0;0.0;0.0;3.6292358398437727;0.0;2.4706423;167.4444;0.8257305
2023-02-12T21:00:00+0100;100000.0;69600.0;100000.0;0.0;0.0;3.2929626464843977;1.5526233847978294e-14;1.9430782;184.40416;0.8284762
2023-02-12T22:00:00+0100;110000.0;70800.0;110000.0;0.0;0.0;3.4950805664062727;1.5564698449852284e-14;1.9566985;164.13033;0.8294075
2023-02-12T23:00:00+0100;100000.0;64800.0;100000.0;0.0;0.0;4.074822998046898;1.5546283396419528e-14;2.368639;185.69405;0.8225628
2023-02-13T00:00:00+0100;110000.0;64800.0;110000.0;0.0;0.0;4.361199951171898;1.5518809231501112e-14;2.3083982;196.84952;0.8528515
2023-02-13T01:00:00+0100;180000.0;66000.0;180000.0;0.0;0.0;4.669000244140648;1.5558276118050113e-14;2.3777032;181.23172;0.8609538
2023-02-13T02:00:00+0100;110000.0;64800.0;110000.0;0.0;0.0;4.228234863281273;1.5551587795314957e-14;2.4170885;195.06369;0.8587562
2023-02-13T03:00:00+0100;110000.0;65400.00000000001;110000.0;0.0;0.0;4.808251953125023;1.5525671026583866e-14;2.3661196;201.97261;0.8563596
2023-02-13T04:00:00+0100;250000.0;64200.0;250000.0;0.0;0.0;4.353021240234398;1.5553152901384395e-14;1.9869517;166.43307;0.85333836
2023-02-13T05:00:00+0100;400000.0;82200.0;400000.0;0.0;0.0;4.041894531250023;1.5537875769972625e-14;1.1625395;286.8805;0.8198465
2023-02-13T06:00:00+0100;530000.0;162000.0;530000.0;0.0;0.0;3.1756225585937727;-3.109560641386307e-14;1.6031678;143.8224;0.79965943
2023-02-13T07:00:00+0100;540000.0;189600.0;540000.0;0.0;0.0;2.6644226074218977;0.0;1.3500043;157.99727;0.8033834
2023-02-13T08:00:00+0100;590000.0;218400.0;590000.0;0.0;1450.0;2.3205505371093977;29.155555555555555;0.75737876;204.80505;0.7985695
2023-02-13T09:00:00+0100;540000.0;238200.0;540000.0;0.0;6090.0;2.4839111328125227;117.23555555555556;0.85876894;245.71866;0.79209185
2023-02-13T10:00:00+0100;440000.0;241800.0;440000.0;0.0;9450.0;3.1367431640625227;201.0311111111111;0.9971335;160.82349;0.81568146
2023-02-13T11:00:00+0100;470000.0;248400.0;470000.0;0.0;12730.0;4.508630371093773;259.01395833333333;0.920207;190.76256;0.78408813
2023-02-13T12:00:00+0100;400000.0;244800.0;400000.0;0.0;14660.0;5.893212890625023;273.5497916666667;1.1603048;218.6954;0.74174523
2023-02-13T13:00:00+0100;380000.0;246000.0;380000.0;0.0;14810.0;7.172143554687523;252.5715972222222;1.7735803;213.16753;0.7185214
2023-02-13T14:00:00+0100;370000.0;238800.0;370000.0;0.0;11690.0;8.268395996093773;196.41569444444443;2.053929;216.48448;0.70049316
2023-02-13T15:00:00+0100;310000.0;232200.0;310000.0;0.0;7180.0;8.497216796875023;113.31555555555556;1.8715882;204.9557;0.68836224
2023-02-13T16:00:00+0100;300000.0;213600.0;300000.0;0.0;2380.0;9.103662109375025;29.77777777777778;0.74599;279.5038;0.69974536
2023-02-13T17:00:00+0100;330000.0;182400.0;330000.0;0.0;120.0;8.263726806640648;0.0;1.6925584;10.598837;0.74730736
2023-02-13T18:00:00+0100;440000.0;169200.0;440000.0;0.0;0.0;6.654138183593773;0.0;1.8484831;28.81094;0.8040929
2023-02-13T19:00:00+0100;460000.0;148200.0;460000.0;0.0;0.0;5.380883789062523;0.0;1.0047251;145.32843;0.8007207
2023-02-13T20:00:00+0100;210000.0;106200.0;210000.0;0.0;0.0;3.878808593750023;0.0;0.6076083;356.46878;0.80608356
2023-02-13T21:00:00+0100;200000.0;103800.0;200000.0;0.0;0.0;3.0136352539062727;1.5277366563173603e-14;0.71148217;45.50675;0.8006817
2023-02-13T22:00:00+0100;110000.0;93600.0;110000.0;0.0;0.0;2.2232910156250227;1.5248882403698064e-14;0.8048727;3.9882169;0.8031534
2023-02-13T23:00:00+0100;90000.0;66600.0;90000.0;0.0;0.0;1.5817810058593975;1.5284636982008475e-14;0.79510784;60.01327;0.7975689
2023-02-14T00:00:00+0100;120000.0;67200.0;120000.0;0.0;0.0;1.2194458007812727;1.5260778751802206e-14;0.7000154;39.828793;0.80417573
2023-02-14T01:00:00+0100;150000.0;68400.0;150000.0;0.0;0.0;0.7420898437500227;1.528325305816875e-14;0.97292787;73.077576;0.8060374
2023-02-14T02:00:00+0100;110000.0;69000.0;110000.0;0.0;0.0;0.3536621093750227;1.5312369427977756e-14;1.2756789;63.445786;0.81240034
2023-02-14T03:00:00+0100;120000.0;67800.0;120000.0;0.0;0.0;-0.1909545898437272;1.5308872996438398e-14;0.6124122;168.27751;0.8242407
2023-02-14T04:00:00+0100;330000.0;68400.0;330000.0;0.0;0.0;-0.6521667480468523;1.5317658407108956e-14;0.90207666;129.2884;0.8186258
2023-02-14T05:00:00+0100;540000.0;79200.0;540000.0;0.0;0.0;-0.9624999999999772;1.5306162972874822e-14;0.80405146;153.76057;0.83364034
2023-02-14T06:00:00+0100;750000.0;205800.0;750000.0;0.0;0.0;-1.2402404785156025;-3.061388334193696e-14;0.81793666;184.60236;0.85451424
2023-02-14T07:00:00+0100;810000.0;229200.0;810000.0;0.0;0.0;-1.3312744140624773;0.0;0.5657473;214.44214;0.86345625
2023-02-14T08:00:00+0100;720000.0;256200.0;720000.0;0.0;920.0;-1.6418823242187273;32.15111111111111;0.27699715;263.36197;0.8467327
2023-02-14T09:00:00+0100;660000.0;276600.0;660000.0;0.0;4190.0;-1.5192321777343525;122.32888888888888;0.4307396;242.30975;0.8756021
